alpha_3,languages,population,internet_usage_pct,internet_usage_record_year,uk_visits_period,uk_visits_number,uk_spending_millions,pop_score,net_score,uk_visits_missing,uk_score_raw,uk_missing_strategy,uk_floor,uk_impute_value,uk_score_raw_imputed,uk_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_multi_count,bayes_hdi_prob,bayes_rank,seen_in_listens,known_correct,known_incorrect,run_label,run_id,model_variant,uk_missing_strategy_cli,uk_floor_cli,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_multi_count_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
BHS,['English'],398165,94.8186,2023,,,,5.600063081470082,0.9481860000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.0184094760450884,2.5230118450563603,2.0184094760450884,2.0184094760450884,89,False,Bahamas,,25-05-2025,unknown,,65.47070571104017,60.48124670866916,70.63835435899203,1.2732085271524246e-25,1.4831794422111845e-29,3.2730237065935794e-25,200,0.9,146,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
ALB,['Albanian'],2363314,83.1356,2023,,,,6.373521427687243,0.831356,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.014138376561864,2.014138376561864,2.014138376561864,2.014138376561864,90,True,Albania,Albania,25-05-2025,unknown,,71.531947597019,66.82383527071907,76.48334451357701,2.4415065177930773e-28,4.6480728372047895e-32,6.363689640319925e-28,200,0.9,156,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
GHA,['English'],33742380,69.9445,2023,,,,7.52817571205314,0.6994450000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.0015485820248458,2.501935727531057,2.0015485820248458,2.0015485820248458,91,True,Ghana,Ghana,25-05-2025,unknown,,93.72272827935832,86.91147591916587,100.74701346531496,1.546165749376105e-36,1.775696228963255e-42,1.5627993962987897e-36,200,0.9,172,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
TUN,['Arabic'],11972169,72.3542,2023,2025 Q2 P,69000.0,60.0,7.078172838743614,0.723542,False,4.838855384814572,p10,0.05,4.815572229111593,4.838855384814572,0.38753137844744096,1.25,1.0,0.75,0.75,False,1.9846858913640795,1.4885144185230597,1.9846858913640795,1.9846858913640795,92,True,Tunisia,Tunisia,25-05-2025,unknown,,94.55856561729378,86.79738282260982,102.60080666356099,2.83583443866114e-35,2.832609419426662e-43,1.7493724508999353e-36,200,0.9,168,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
BTN,['Dzongkha'],784043,88.426,2023,,,,5.894339881754102,0.88426,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.9812440407389291,1.485933030554197,1.9812440407389291,1.9812440407389291,93,True,Bhutan,Bhutan,25-05-2025,unknown,,63.58112709904288,58.93684590884865,68.50446499514926,5.531888566378587e-25,1.2150881573617588e-28,1.494308199926844e-24,200,0.9,145,False,False,True,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
MAC,"['Portuguese', 'Chinese']",685900,89.1806,2023,,,,5.836260802858487,0.891806,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.978462848044467,1.978462848044467,1.978462848044467,1.978462848044467,94,True,Macao,Macao,25-05-2025,unknown,,62.91012993088942,58.24377792006253,67.8678475600936,1.0817679781703029e-24,2.275267214292325e-28,2.953239694358944e-24,200,0.9,143,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
TTO,['English'],1367764,84.6994,2023,,,,6.136011168773308,0.846994,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.9755557683548137,2.469444710443517,1.9755557683548137,1.9755557683548137,95,True,Trinidad and Tobago,Trinidad and Tobago,25-05-2025,unknown,,65.20555698355678,60.567689648414735,70.09257945450419,1.0917861494680739e-25,2.540104443989982e-29,3.006267483278255e-25,200,0.9,147,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
ARM,['Armenian'],3076200,79.9966,2023,,,,6.488014567824043,0.799966,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.9729049575132567,1.4796787181349425,1.9729049575132567,1.9729049575132567,96,False,Armenia,,25-05-2025,unknown,,69.25442640868667,64.44732987247778,74.33771934654624,2.4912031059025294e-27,3.8614285809887353e-31,6.608230689379325e-27,200,0.9,152,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
BWA,"['English', 'Tswana']",2359609,81.36,2023,,,,6.372840043982482,0.8136,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.97090992531469,2.4636374066433624,1.97090992531469,1.97090992531469,97,False,Botswana,,25-05-2025,unknown,,67.51875064062062,62.79484263509623,72.44539663919993,1.2446871020831142e-26,2.4967629544256884e-30,3.3610234654224625e-26,200,0.9,149,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
MDA,['Romanian'],2749076,80.2126,2023,,,,6.439186746363795,0.8021259999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.9633441507034577,1.9633441507034577,1.9633441507034577,1.9633441507034577,98,False,"Moldova, Republic of",,25-05-2025,unknown,,67.71715385490567,62.938013462624774,72.72651883857213,1.0789487892933001e-26,1.892204273870249e-30,2.91931582996522e-26,200,0.9,150,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
MNE,['Montenegrin'],623327,88.8826,2024,,,,5.7947159391766885,0.888826,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.9578153094748663,1.9578153094748663,1.9578153094748663,1.9578153094748663,99,False,Montenegro,,25-05-2025,unknown,,60.767695685561826,56.13568089513658,65.68973273900194,8.382145857122579e-24,1.9445058957965675e-27,2.34327362246565e-23,200,0.9,142,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
CUB,['Spanish'],9748007,71.275,2023,,,,6.988915832377714,0.7127500000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.893519818196959,1.893519818196959,1.893519818196959,1.893519818196959,100,False,Cuba,,25-05-2025,unknown,,70.68199252779601,65.12189964759516,76.56447249551286,1.6369949037081607e-27,4.290415850098036e-32,3.401314470591215e-27,200,0.9,153,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
BOL,"['Aymara', 'Guaraní', 'Quechua', 'Spanish']",11365333,70.2368,2023,,,,7.055582164913061,0.702368,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.8837375250853878,1.8837375250853878,1.8837375250853878,1.8837375250853878,101,False,"Bolivia, Plurinational State of",,25-05-2025,unknown,,71.15636264837087,65.40390061865476,77.18053064658066,1.253797969938641e-27,2.3357816318159363e-32,2.5766208492909155e-27,200,0.9,154,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
ABW,"['Dutch', 'Papiamento']",107566,97.17,2017,,,,5.031675019046017,0.9717,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.8585215660452965,1.8585215660452965,1.8585215660452965,1.8585215660452965,102,False,Aruba,,25-05-2025,unknown,,50.165649181370554,45.41058273533224,55.20097584937033,2.9310239192682885e-19,5.867702789282547e-23,8.621677848839597e-19,200,0.9,124,False,False,True,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
MUS,"['English', 'French', 'Mauritian Creole']",1243741,79.5,2023,,,,6.094729951108975,0.795,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.841808253253954,2.3022603165674425,1.841808253253954,1.841808253253954,103,False,Mauritius,,25-05-2025,unknown,,53.776649802970354,49.29539251328289,58.50612367433888,6.397503096994672e-21,2.2819958981113066e-24,1.9234878649557978e-20,200,0.9,132,False,False,True,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
MDV,['Maldivian'],515132,84.6851,2023,,,,5.711918529091912,0.846851,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.83870402900667,1.3790280217550026,1.83870402900667,1.83870402900667,104,False,Maldives,,25-05-2025,unknown,,50.48393293818845,46.15114047634109,55.12470335327316,1.3626538634075836e-19,6.32399886762192e-23,4.178273652702967e-19,200,0.9,126,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
GUY,['English'],772975,81.7221,2023,,,,5.888165447944686,0.817221,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.8291206014903654,2.2864007518629568,1.8291206014903654,1.8291206014903654,105,False,Guyana,,25-05-2025,unknown,,51.01647652001054,46.669171256374106,55.65086575875804,8.278006567337452e-20,3.772316890275288e-23,2.5169039808103813e-19,200,0.9,129,False,False,True,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
BMU,['English'],64055,98.37,2017,,,,4.80655303552734,0.9837,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.7972944314849184,2.246618039356148,1.7972944314849184,1.7972944314849184,106,False,Bermuda,,25-05-2025,unknown,,45.54018334633933,40.88895696237303,50.50939217618529,2.2789599614083558e-17,5.853584895163868e-21,7.140977470693267e-17,200,0.9,120,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
FJI,"['English', 'Fijian', 'Fiji Hindi']",900869,79.3485,2023,,,,5.954661642573458,0.793485,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.7960508524093486,2.2450635655116855,1.7960508524093486,1.7960508524093486,107,False,Fiji,,25-05-2025,one,1.0,49.185353935211054,44.859381159048425,53.801862894038756,4.773002476359665e-19,2.317102145852868e-22,1.477991612375312e-18,200,0.9,123,True,True,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
AND,['Catalan'],88406,95.4456,2023,,,,4.946481741013802,0.954456,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.794630900882126,1.794630900882126,1.794630900882126,1.794630900882126,108,False,Andorra,,25-05-2025,unknown,,45.075134931125554,40.59242131613306,49.863800791440006,2.968840944858356e-17,1.1020769838784413e-20,9.536310485422968e-17,200,0.9,119,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
FRO,"['Danish', 'Faroese']",54885,97.582,2017,,,,4.739453668542288,0.9758199999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.7580078733459599,1.7580078733459599,1.7580078733459599,1.7580078733459599,109,False,Faroe Islands,,25-05-2025,one,1.0,42.638093804229484,38.17692400960676,47.46297122676911,3.115162217210617e-16,1.1573065882500765e-19,1.0040919962729515e-15,200,0.9,115,True,True,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
GAB,['French'],2469296,71.9256,2023,,,,6.392573152897294,0.719256,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.7477608973856544,1.7477608973856544,1.7477608973856544,1.7477608973856544,110,False,Gabon,,25-05-2025,one,1.0,50.39479246222172,45.71529286805652,55.40145060708587,2.114981008275655e-19,4.819222389630827e-23,6.399737080339191e-19,200,0.9,125,True,True,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
VEN,['Spanish'],28517000,61.6,2017,,,,7.455103835626699,0.616,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.7456502203655964,1.7456502203655964,1.7456502203655964,1.7456502203655964,111,False,"Venezuela, Bolivarian Republic of",,25-05-2025,unknown,,68.52488597303704,61.817852796498016,75.6367423325604,7.324424209037387e-26,1.0718113716102265e-31,8.789447342691151e-26,200,0.9,148,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
SLV,['Spanish'],6029976,67.6558,2023,,,,6.78031558360146,0.676558,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.743724062383252,1.743724062383252,1.743724062383252,1.743724062383252,112,False,El Salvador,,25-05-2025,unknown,,55.46667500522607,50.25691591461338,61.045539746005296,2.971643355417533e-21,1.878945296719161e-25,7.497134314444047e-21,200,0.9,134,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
MCO,['French'],38423,99.1497,2023,,,,4.584591270795872,0.991497,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.7278850471055702,1.7278850471055702,1.7278850471055702,1.7278850471055702,113,False,Monaco,,25-05-2025,unknown,,40.862193813399,36.388298584042346,45.682356228406064,1.710878361773875e-15,6.609266581359892e-19,5.724332310590391e-15,200,0.9,112,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
SUR,['Dutch'],616500,78.3958,2023,,,,5.789933080931751,0.7839579999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.7253974792676634,1.7253974792676634,1.7253974792676634,1.7253974792676634,114,False,Suriname,,25-05-2025,unknown,,43.192652709333096,39.06028525572286,47.60842716282302,1.2722937967387278e-16,1.0037080811257396e-19,4.2468709574195226e-16,200,0.9,116,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
PAN,['Spanish'],4064780,68.5485,2023,,,,6.60903704504163,0.685485,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.7221023553294894,1.7221023553294894,1.7221023553294894,1.7221023553294894,115,False,Panama,,25-05-2025,unknown,,51.48974460084952,46.56791300587069,56.80143039594025,1.0032515588728825e-19,1.2184639900448104e-23,2.779068697269515e-19,200,0.9,128,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
MMR,['Burmese'],51316756,58.5357,2023,,,,7.710259194549563,0.585357,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.7155864712220805,1.2866898534165605,1.7155864712220805,1.7155864712220805,116,False,Myanmar,,25-05-2025,unknown,,72.40279999142376,64.93810273212107,80.2362653981405,5.642830893932816e-27,1.1434193004653081e-33,4.07607043854564e-27,200,0.9,151,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
LIE,['German'],40900,97.3444,2023,,,,4.611723308007342,0.973444,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.7064636203210943,1.7064636203210943,1.7064636203210943,1.7064636203210943,117,False,Liechtenstein,,25-05-2025,unknown,,39.181473403871,34.89247654836561,43.84333886033524,7.182496386448049e-15,3.99010434009714e-18,2.449751143004656e-14,200,0.9,108,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
KIR,"['English', 'Gilbertese']",120740,88.0,2023,,,,5.081851171517454,0.88,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.6999158875428848,2.124894859428606,1.6999158875428848,1.6999158875428848,118,False,Kiribati,,25-05-2025,unknown,,38.45014533402084,34.46642151686903,42.77268318409689,1.0327594851101622e-14,1.1356021654764225e-17,3.7052675055231435e-14,200,0.9,107,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
SYC,"['Seychellois Creole', 'English', 'French']",122729,87.4009,2023,,,,5.088947195586477,0.8740089999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.6907004488594228,2.1133755610742786,1.6907004488594228,1.6907004488594228,119,False,Seychelles,,25-05-2025,unknown,,37.87511911609613,33.93262073347467,42.155538040954326,1.7308624201933324e-14,2.0746133524271795e-17,6.221105240382203e-14,200,0.9,104,False,False,True,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
NCL,['French'],264596,82.0058,2017,,,,5.422583274503567,0.820058,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.690338248040175,1.690338248040175,1.690338248040175,1.690338248040175,120,False,New Caledonia,,25-05-2025,unknown,,38.899952709181065,34.96449060558864,43.11645368122757,6.4531818613423834e-15,8.11718350909646e-18,2.2842407480077895e-14,200,0.9,109,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
SEN,['French'],18593258,60.6122,2023,,,,7.26935549560564,0.606122,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.6748610160673516,1.6748610160673516,1.6748610160673516,1.6748610160673516,121,False,Senegal,,25-05-2025,unknown,,59.34795965046619,53.15739209219339,65.9109627578104,2.540825711398956e-22,1.5638327396639099e-27,4.361155990959153e-22,200,0.9,140,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
KHM,['Khmer'],17577760,60.7171,2023,,,,7.244963530486225,0.607171,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.6721300155523997,1.2540975116642998,1.6721300155523997,1.6721300155523997,122,False,Cambodia,,25-05-2025,unknown,,58.680027737963556,52.550230183460435,65.17488852347223,4.45760691365029e-22,3.2283889535625068e-27,7.912243273454512e-22,200,0.9,138,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
LUX,"['German', 'French', 'Luxembourgish']",681973,98.7606,2024,2025 Q2 P,34000.0,21.0,5.8337671808395735,0.987606,False,4.53149169022153,p10,0.05,4.815572229111593,4.53149169022153,0.28971713638516794,1.25,1.0,0.75,1.0,False,1.6691946980321115,1.6691946980321115,1.6691946980321115,1.6691946980321115,123,False,Luxembourg,,25-05-2025,unknown,,113.45707133726741,104.44009594309908,122.7193401568944,1.1182727787856937e-43,6.202712860704153e-52,4.582583033458286e-44,200,0.9,181,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
LAO,['Lao'],7647000,63.6255,2023,,,,6.88349109018893,0.636255,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.6648027383102344,1.2486020537326759,1.6648027383102344,1.6648027383102344,124,False,Lao People's Democratic Republic,,25-05-2025,unknown,,51.833208563187284,46.49759356053508,57.523247853121774,1.2115426324055468e-19,5.995369863041367e-24,2.977022949369763e-19,200,0.9,127,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
BRB,['English'],267800,79.9923,2023,2025 Q1 P,66000.0,166.0,5.42781057267599,0.799923,False,4.819550515711442,p10,0.05,4.815572229111593,4.819550515711442,0.3813878710239823,1.25,1.0,0.75,1.25,False,1.6559214971213516,2.0699018714016897,1.6559214971213516,1.6559214971213516,125,False,Barbados,,25-05-2025,unknown,,44.98186010273429,40.27816955394269,50.07684785462039,5.160534462692628e-17,8.94419887082628e-21,1.2956366373967456e-16,200,0.9,118,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
GIB,['English'],38000,94.4445,2016,,,,4.57978359661681,0.9444450000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.6441613985843082,2.0552017482303855,1.6441613985843082,1.6441613985843082,126,False,Gibraltar,,25-05-2025,unknown,,34.998929120905096,30.986272451810027,39.332023229749744,2.831266997145274e-13,3.2588595425447625e-16,1.0814394357471941e-12,200,0.9,102,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
CPV,['Portuguese'],491233,73.539,2023,,,,5.6912875341031945,0.73539,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.590929980792515,1.590929980792515,1.590929980792515,1.590929980792515,127,False,Cabo Verde,,25-05-2025,unknown,,34.801506306718366,30.9703110974056,38.93336283027955,2.9636704697099076e-13,4.805930214163932e-16,1.0982731668479759e-12,200,0.9,101,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
GUM,"['Chamorro', 'English', 'Spanish']",153836,80.5055,2017,,,,5.187057978975404,0.805055,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.5873382177560338,1.9841727721950422,1.5873382177560338,1.5873382177560338,128,False,Guam,,25-05-2025,unknown,,32.16396643103774,28.545915843511146,36.060172668428265,2.982362496943731e-12,7.875802352014387e-15,1.1434317877862623e-11,200,0.9,97,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
NAM,"['Afrikaans', 'German', 'English', 'Herero', 'Khoekhoe', 'Kwangali', 'Lozi', 'Ndonga', 'Tswana']",3022401,64.4061,2023,,,,6.480352084269662,0.644061,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.5865304902072437,1.9831631127590545,1.5865304902072437,1.5865304902072437,129,False,Namibia,,25-05-2025,unknown,,41.69448375125269,37.07489995428705,46.708875155421836,9.065579938651217e-16,2.4209882794377136e-19,2.9353282498783492e-15,200,0.9,113,False,False,True,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
NPL,['Nepali'],29911840,55.7716,2023,,,,7.475843129088429,0.557716,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.5848789683403062,1.1886592262552296,1.5848789683403062,1.5848789683403062,130,False,Nepal,,25-05-2025,unknown,,57.506882445218174,50.95396759632736,64.56303042229804,2.8639478560341312e-21,5.896803138812231e-27,3.7857438256934715e-21,200,0.9,135,False,False,True,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
HND,['Spanish'],9892632,58.2789,2023,,,,6.995311853882634,0.582789,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.5496772054004875,1.5496772054004875,1.5496772054004875,1.5496772054004875,131,False,Honduras,,25-05-2025,unknown,,46.671765054795245,41.264951956845756,52.45543435356457,2.0110609650060436e-17,8.683308500330213e-22,4.9481223112453864e-17,200,0.9,121,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
GTM,['Spanish'],18079810,56.0535,2023,,,,7.25719386217999,0.560535,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.54630186091693,1.54630186091693,1.54630186091693,1.54630186091693,132,False,Guatemala,,25-05-2025,unknown,,50.86801201519423,44.920116170991925,57.28757071445615,7.391372421916932e-19,7.55761419043497e-24,1.392784185503768e-18,200,0.9,122,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
BLZ,"['Belizean Creole', 'English', 'Spanish']",417634,72.3595,2023,,,,5.620795847779911,0.723595,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.546023843583172,1.932529804478965,1.546023843583172,1.546023843583172,133,False,Belize,,25-05-2025,unknown,,32.11143164218053,28.40059999634775,36.11854517500364,3.4021081775900068e-12,7.441241315852606e-15,1.3155394659993992e-11,200,0.9,95,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
DMA,['English'],67408,83.8255,2023,,,,4.828711441782772,0.8382550000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.5386159297038537,1.9232699121298171,1.5386159297038537,1.5386159297038537,134,False,Dominica,,25-05-2025,unknown,,28.856429059558774,25.382074958412332,32.627596597993964,5.905112799792858e-11,2.2059720276006397e-13,2.4056483479919537e-10,200,0.9,87,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
