alpha_3,languages,population,internet_usage_pct,internet_usage_record_year,uk_visits_period,uk_visits_number,uk_spending_millions,pop_score,net_score,uk_visits_missing,uk_score_raw,uk_missing_strategy,uk_floor,uk_impute_value,uk_score_raw_imputed,uk_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_multi_count,bayes_hdi_prob,bayes_rank,seen_in_listens,known_correct,known_incorrect,run_label,run_id,model_variant,uk_missing_strategy_cli,uk_floor_cli,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_multi_count_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
VEN,['Spanish'],28517000,61.6,2017,,,,7.455103835626699,0.616,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.7456502203655964,1.7456502203655964,1.7456502203655964,1.7456502203655964,111,False,"Venezuela, Bolivarian Republic of",,25-05-2025,unknown,,34.65311545597434,29.788920994444165,39.763606296540324,1.3915792600143976e-12,2.139790868797144e-16,3.4426342595767626e-12,100,0.9,146,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
SLV,['Spanish'],6029976,67.6558,2023,,,,6.78031558360146,0.676558,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.743724062383252,1.743724062383252,1.743724062383252,1.743724062383252,112,False,El Salvador,,25-05-2025,unknown,,28.113595677297795,24.35824505444352,32.054800086817615,1.871917857344131e-10,3.842999053338261e-13,6.42679714240018e-10,100,0.9,135,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
MCO,['French'],38423,99.1497,2023,,,,4.584591270795872,0.991497,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.7278850471055702,1.7278850471055702,1.7278850471055702,1.7278850471055702,113,False,Monaco,,25-05-2025,unknown,,20.815422240255103,17.66246810257899,24.222024901215544,9.216382373675045e-08,7.323503165593532e-10,3.769979383623675e-07,100,0.9,112,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
SUR,['Dutch'],616500,78.3958,2023,,,,5.789933080931751,0.7839579999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.7253974792676634,1.7253974792676634,1.7253974792676634,1.7253974792676634,114,False,Suriname,,25-05-2025,unknown,,21.959811179797626,18.935708324055092,25.05016992407734,2.7678637047891034e-08,3.308721884216343e-10,1.131378499978731e-07,100,0.9,116,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
PAN,['Spanish'],4064780,68.5485,2023,,,,6.60903704504163,0.685485,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.7221023553294894,1.7221023553294894,1.7221023553294894,1.7221023553294894,115,False,Panama,,25-05-2025,unknown,,26.120626496349573,22.55018089003927,29.82786446163831,9.880643892958219e-10,3.3154710179554868e-12,3.6285319457543676e-09,100,0.9,127,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
MMR,['Burmese'],51316756,58.5357,2023,,,,7.710259194549563,0.585357,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.7155864712220805,1.2866898534165605,1.7155864712220805,1.7155864712220805,116,False,Myanmar,,25-05-2025,unknown,,36.59657708235984,31.221479234238704,42.304813626506764,4.562330560981107e-13,1.7932666692258994e-17,8.612665669552359e-13,100,0.9,149,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
LIE,['German'],40900,97.3444,2023,,,,4.611723308007342,0.973444,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.7064636203210943,1.7064636203210943,1.7064636203210943,1.7064636203210943,117,False,Liechtenstein,,25-05-2025,unknown,,19.966718945938222,16.90496354081364,23.249651032764458,1.8506449443534848e-07,1.8587520633060942e-09,7.696297772836162e-07,100,0.9,108,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
KIR,"['English', 'Gilbertese']",120740,88.0,2023,,,,5.081851171517454,0.88,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.6999158875428848,2.124894859428606,1.6999158875428848,1.6999158875428848,118,False,Kiribati,,25-05-2025,unknown,,19.58512182428645,16.71119185239098,22.59018354571872,2.236110020866733e-07,3.4924300311517663e-09,9.23485529349452e-07,100,0.9,107,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
SYC,"['Seychellois Creole', 'English', 'French']",122729,87.4009,2023,,,,5.088947195586477,0.8740089999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.6907004488594228,2.1133755610742786,1.6907004488594228,1.6907004488594228,119,False,Seychelles,,25-05-2025,unknown,,19.295265461569112,16.445570929395963,22.28636501469626,2.878498827950529e-07,4.668677853224687e-09,1.185299964067227e-06,100,0.9,105,False,False,True,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
NCL,['French'],264596,82.0058,2017,,,,5.422583274503567,0.820058,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.690338248040175,1.690338248040175,1.690338248040175,1.690338248040175,120,False,New Caledonia,,25-05-2025,unknown,,19.805523721146148,16.94701442380924,22.768219322297707,1.8167145674791574e-07,2.94589358407613e-09,7.397728577529778e-07,100,0.9,109,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
SEN,['French'],18593258,60.6122,2023,,,,7.26935549560564,0.606122,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.6748610160673516,1.6748610160673516,1.6748610160673516,1.6748610160673516,121,False,Senegal,,25-05-2025,unknown,,30.063152551800155,25.60465372780149,34.788906244485695,6.579115154658205e-11,2.709011083728539e-14,1.9424912987338135e-10,100,0.9,140,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
KHM,['Khmer'],17577760,60.7171,2023,,,,7.244963530486225,0.607171,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.6721300155523997,1.2540975116642998,1.6721300155523997,1.6721300155523997,122,False,Cambodia,,25-05-2025,unknown,,29.728580573260846,25.30726916440572,34.41694454708898,8.55541239872659e-11,3.887614706572271e-14,2.584865547728215e-10,100,0.9,138,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
LUX,"['German', 'French', 'Luxembourgish']",681973,98.7606,2024,2025 Q2 P,34000.0,21.0,5.8337671808395735,0.987606,False,4.53149169022153,p10,0.05,4.815572229111593,4.53149169022153,0.28971713638516794,1.25,1.0,0.75,1.0,False,1.6691946980321115,1.6691946980321115,1.6691946980321115,1.6691946980321115,123,False,Luxembourg,,25-05-2025,unknown,,57.155257278720995,50.89952010919331,63.90509717858907,2.7353235674009462e-21,1.1269495737915513e-26,3.993309862925707e-21,100,0.9,181,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
LAO,['Lao'],7647000,63.6255,2023,,,,6.88349109018893,0.636255,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.6648027383102344,1.2486020537326759,1.6648027383102344,1.6648027383102344,124,False,Lao People's Democratic Republic,,25-05-2025,unknown,,26.295419072188068,22.442634650202443,30.34533575761233,1.1539297482462957e-09,2.0103936145504648e-12,4.021253904854468e-09,100,0.9,126,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
BRB,['English'],267800,79.9923,2023,2025 Q1 P,66000.0,166.0,5.42781057267599,0.799923,False,4.819550515711442,p10,0.05,4.815572229111593,4.819550515711442,0.3813878710239823,1.25,1.0,0.75,1.25,False,1.6559214971213516,2.0699018714016897,1.6559214971213516,1.6559214971213516,125,False,Barbados,,25-05-2025,unknown,,22.876996427246127,19.56585120620648,26.407644134052752,1.5929612989191102e-08,8.975022407171094e-11,6.225260586966888e-08,100,0.9,118,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
GIB,['English'],38000,94.4445,2016,,,,4.57978359661681,0.9444450000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.6441613985843082,2.0552017482303855,1.6441613985843082,1.6441613985843082,126,False,Gibraltar,,25-05-2025,unknown,,17.856972657288875,14.996500507188832,20.912342121913507,1.1051812187374998e-06,1.7309635836860307e-08,4.6035462484404555e-06,100,0.9,102,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
CPV,['Portuguese'],491233,73.539,2023,,,,5.6912875341031945,0.73539,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.590929980792515,1.590929980792515,1.590929980792515,1.590929980792515,127,False,Cabo Verde,,25-05-2025,unknown,,17.739999538211954,14.94236583111139,20.63182528524777,1.1989489776494343e-06,2.2607359352341808e-08,4.842084294615862e-06,100,0.9,101,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
GUM,"['Chamorro', 'English', 'Spanish']",153836,80.5055,2017,,,,5.187057978975404,0.805055,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.5873382177560338,1.9841727721950422,1.5873382177560338,1.5873382177560338,128,False,Guam,,25-05-2025,unknown,,16.41483895848215,13.799526749985674,19.147401098052114,3.563998106978921e-06,9.257616896988403e-08,1.4021868464555648e-05,100,0.9,98,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
NAM,"['Afrikaans', 'German', 'English', 'Herero', 'Khoekhoe', 'Kwangali', 'Lozi', 'Ndonga', 'Tswana']",3022401,64.4061,2023,,,,6.480352084269662,0.644061,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.5865304902072437,1.9831631127590545,1.5865304902072437,1.5865304902072437,129,False,Namibia,,25-05-2025,unknown,,21.206980852712658,17.87839725474374,24.729257847336843,7.909826113452451e-08,4.5022630113943035e-10,3.074959202898939e-07,100,0.9,114,False,False,True,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
NPL,['Nepali'],29911840,55.7716,2023,,,,7.475843129088429,0.557716,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.5848789683403062,1.1886592262552296,1.5848789683403062,1.5848789683403062,130,False,Nepal,,25-05-2025,unknown,,29.148091557452005,24.388327500335663,34.21412196130062,2.231481790430257e-10,4.7337126399233887e-14,6.244044665453229e-10,100,0.9,133,False,False,True,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
HND,['Spanish'],9892632,58.2789,2023,,,,6.995311853882634,0.582789,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.5496772054004875,1.5496772054004875,1.5496772054004875,1.5496772054004875,131,False,Honduras,,25-05-2025,unknown,,23.711154795521622,19.83952795374951,27.887281831875285,1.3755164166200025e-08,2.158308990197374e-11,4.801026354261359e-08,100,0.9,119,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
GTM,['Spanish'],18079810,56.0535,2023,,,,7.25719386217999,0.560535,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.54630186091693,1.54630186091693,1.54630186091693,1.54630186091693,132,False,Guatemala,,25-05-2025,unknown,,25.819544913484744,21.49807807016746,30.41950856307844,2.9860933924569344e-09,1.871231348581241e-12,9.906106007181988e-09,100,0.9,122,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
BLZ,"['Belizean Creole', 'English', 'Spanish']",417634,72.3595,2023,,,,5.620795847779911,0.723595,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.546023843583172,1.932529804478965,1.546023843583172,1.546023843583172,133,False,Belize,,25-05-2025,unknown,,16.385262341490275,13.67721644008701,19.18412895421248,3.897751628177171e-06,8.94088980309714e-08,1.570572930702174e-05,100,0.9,96,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
DMA,['English'],67408,83.8255,2023,,,,4.828711441782772,0.8382550000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.5386159297038537,1.9232699121298171,1.5386159297038537,1.5386159297038537,134,False,Dominica,,25-05-2025,unknown,,14.749790908510523,12.246425178690574,17.395448445304392,1.4972133061972414e-05,4.849404025430248e-07,5.881044363272934e-05,100,0.9,87,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
CYM,['English'],84738,81.0677,2017,,,,4.928078209497234,0.810677,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.5186170162902746,1.8982712703628433,1.5186170162902746,1.5186170162902746,135,False,Cayman Islands,,25-05-2025,unknown,,14.32936958282667,11.884615499136693,16.894406415219798,2.1441212420384908e-05,7.773122831961558e-07,8.195250307222916e-05,100,0.9,86,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
TJK,"['Russian', 'Tajik']",10499000,56.791,2023,,,,7.021147935720995,0.5679099999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.5156902551101317,1.1367676913325988,1.5156902551101317,1.5156902551101317,136,False,Tajikistan,,25-05-2025,unknown,,22.966698855492695,19.095057560024703,27.14794232929632,2.7461289517424885e-08,4.400839880021669e-11,9.728440148822111e-08,100,0.9,117,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
NIC,['Spanish'],6803886,58.2314,2023,,,,6.832757028340634,0.582314,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.512432592736407,1.512432592736407,1.512432592736407,1.512432592736407,137,False,Nicaragua,,25-05-2025,unknown,,21.492376020482514,17.866144921841197,25.387426018080934,8.299838395854015e-08,2.393313850727089e-10,3.1107327396105635e-07,100,0.9,113,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
PYF,['French'],279500,72.7039,2017,,,,5.446381812222442,0.727039,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.505180594197773,1.505180594197773,1.505180594197773,1.505180594197773,138,False,French Polynesia,,25-05-2025,unknown,,14.93534336976446,12.372142001438093,17.605854598441685,1.334645643797498e-05,3.976780947839136e-07,5.239526467957355e-05,100,0.9,88,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
SMR,['Italian'],34132,87.0278,2023,,,,4.533161736960601,0.870278,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.499622811443379,1.499622811443379,1.499622811443379,1.499622811443379,139,False,San Marino,,25-05-2025,one,1.0,13.707213828047337,11.28911865919058,16.290177111810817,3.686586580079295e-05,1.3714872595964471e-06,0.0001412076819997742,100,0.9,84,True,True,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
DJI,"['Arabic', 'French']",1066809,65.0248,2023,,,,6.028086670904087,0.6502479999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.4899830628743802,1.4899830628743802,1.4899830628743802,1.4899830628743802,140,False,Djibouti,,25-05-2025,unknown,,16.5285418059953,13.671416062579915,19.52706673381252,3.917387857235561e-06,6.458621737862313e-08,1.5790406121653535e-05,100,0.9,95,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
ATG,['English'],103603,77.5756,2023,,,,5.015372331322167,0.7757559999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.478941997136672,1.84867749642084,1.478941997136672,1.478941997136672,141,False,Antigua and Barbuda,,25-05-2025,unknown,,13.502656656273166,11.115979352856815,15.99587790837705,4.364622811091483e-05,1.807534497540048e-06,0.00016532529926302885,100,0.9,82,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
VCT,['English'],110872,75.9927,2023,,,,5.044821881759084,0.759927,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.4572716997442259,1.8215896246802823,1.4572716997442259,1.4572716997442259,142,False,Saint Vincent and the Grenadines,,25-05-2025,unknown,,13.065412233575126,10.707429075195448,15.52471625382464,6.351303354445313e-05,2.810121322635573e-06,0.00023961160851537742,100,0.9,78,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
GNQ,"['French', 'Portuguese', 'Spanish']",1668768,60.3661,2023,,,,6.222395963208134,0.603661,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.4278203963687004,1.4278203963687004,1.4278203963687004,1.4278203963687004,143,False,Equatorial Guinea,,25-05-2025,unknown,,15.999121281825172,13.097259289749843,19.08422773280799,6.755792612190604e-06,9.828785477938969e-08,2.6860432128837234e-05,100,0.9,92,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
GRD,['English'],109021,74.1201,2023,,,,5.037510161295513,0.7412009999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.419301789807363,1.7741272372592038,1.419301789807363,1.419301789807363,144,False,Grenada,,25-05-2025,unknown,,12.256138085207379,9.974132647873342,14.644459824191511,0.0001262165537553553,6.392419475051209e-06,0.0004646911190889888,100,0.9,73,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
LCA,['English'],184100,70.0834,2023,,,,5.265053788504015,0.700834,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.4026224761110402,1.7532780951388003,1.4026224761110402,1.4026224761110402,145,False,Saint Lucia,,25-05-2025,unknown,,12.338063955561122,10.007434114694313,14.784976375536667,0.00012070756035353547,5.607728982449743e-06,0.0004509718035223999,100,0.9,74,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
BGD,['Bengali'],169828911,44.5027,2023,,,,8.230011624771146,0.44502699999999995,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.3922256408044003,1.0441692306033001,1.3922256408044003,1.3922256408044003,146,False,Bangladesh,,25-05-2025,unknown,,31.94337247668145,25.749917593804803,38.73294470833173,1.1599283759079636e-10,5.842218071868381e-16,1.6893874852652837e-10,100,0.9,136,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
LKA,"['Sinhala', 'Tamil']",21763170,51.2,2023,2025 Q1 P,59000.0,96.0,7.337722154502129,0.512,False,4.770859372503186,p10,0.05,4.815572229111593,4.770859372503186,0.3658925885561975,1.25,1.0,0.75,0.75,False,1.3746268944470745,1.0309701708353058,1.3746268944470745,1.3746268944470745,147,False,Sri Lanka,,25-05-2025,unknown,,28.88293701274966,23.390750478649213,34.94577745577029,6.003280644725286e-10,2.3261432203199312e-14,1.6239438195715262e-09,100,0.9,130,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
KNA,['English'],51320,76.4208,2023,,,,4.710286647702891,0.764208,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.3683012875379905,1.7103766094224881,1.3683012875379905,1.3683012875379905,148,False,Saint Kitts and Nevis,,25-05-2025,unknown,,10.85977623058092,8.744828640871805,13.082071980306653,0.0003997268500440853,2.7239859587853365e-05,0.001392901848613536,100,0.9,64,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
VGB,['English'],39471,77.7043,2017,,,,4.596278129409967,0.777043,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.357607322972833,1.6970091537160412,1.357607322972833,1.357607322972833,149,False,"Virgin Islands, British",,25-05-2025,unknown,,10.572798037057554,8.491735418702264,12.771818772875164,0.0005055336327265453,3.626790683844772e-05,0.0017421382658955624,100,0.9,60,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
CUW,"['English', 'Dutch', 'Papiamento']",156115,68.1272,2017,,,,5.193444633390771,0.681272,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.3449274718282387,1.6811593397852984,1.3449274718282387,1.3449274718282387,150,False,Curaçao,,25-05-2025,unknown,,11.111655352048974,8.907011127652321,13.440181238542957,0.0003361930494353769,1.956179809829179e-05,0.001206330735800373,100,0.9,66,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
SWZ,"['English', 'Swazi']",1235549,57.62,2023,,,,6.09185997354031,0.5761999999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.3342769538323809,1.6678461922904761,1.3342769538323809,1.3342769538323809,151,False,Eswatini,,25-05-2025,unknown,,13.568745154318554,10.902565099457343,16.423599534947037,5.149053663032943e-05,1.2100127877396143e-06,0.000200726553985184,100,0.9,81,False,False,True,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
AGO,['Portuguese'],36170961,44.7581,2023,,,,7.558360047369661,0.447581,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.2859439421820846,1.2859439421820846,1.2859439421820846,1.2859439421820846,152,False,Angola,,25-05-2025,unknown,,21.584049362042602,17.147734831419214,26.405234412756585,1.7189016787298324e-07,8.995883386012034e-11,6.124070706442128e-07,100,0.9,110,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
NRU,"['English', 'Nauru']",11680,81.6554,2020,,,,4.067442842776381,0.816554,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.2624936082762368,1.578117010345296,1.2624936082762368,1.2624936082762368,153,False,Nauru,,25-05-2025,unknown,,8.762608811053939,6.900107921552924,10.775663688821908,0.002212202150228494,0.0002252334425032267,0.006953077809523566,100,0.9,46,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
NGA,['English'],223800000,39.2136,2023,2025 Q2 P,68000.0,57.0,8.34986008219233,0.392136,False,4.832515299342833,p10,0.05,4.815572229111593,4.832515299342833,0.385513733989304,1.25,1.0,0.75,1.25,False,1.2622801915815334,1.5778502394769167,1.2622801915815334,1.2622801915815334,154,False,Nigeria,,25-05-2025,unknown,,35.533730041233376,27.76677425160897,44.545594868580956,3.322122917214415e-11,2.0086757513093067e-18,2.4242008953418825e-11,100,0.9,141,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
GRL,['Greenlandic'],56542,69.4825,2017,,,,4.752371166261774,0.694825,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.2551875041009277,0.9413906280756958,1.2551875041009277,1.2551875041009277,155,False,Greenland,,25-05-2025,unknown,,8.929770961900761,7.034027902045105,10.946080530291784,0.0019598548778935613,0.00019294645294510755,0.006199615392179713,100,0.9,48,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
STP,['Portuguese'],209607,61.4607,2023,,,,5.321405782179103,0.614607,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.243216307330329,1.243216307330329,1.243216307330329,1.243216307330329,156,False,Sao Tome and Principe,,25-05-2025,unknown,,9.700787528283662,7.626029510968785,11.947444697843581,0.0010995810487913716,7.736877714143493e-05,0.003718398764288674,100,0.9,54,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
