alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,bayes_rank,run_label,run_id,model_variant,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
SOM,"['Arabic', 'Somali']",19655000,10.0,49.0,27.6,2022,6636.549366283365,7.293473048156108,0.276,1.25,1.0,0.75,0.75,False,2.012998561291086,1.5097489209683146,2.012998561291086,2.012998561291086,187,False,Somalia,,25-05-2025,unknown,,-1.034111051276118,-1.3396843724260539,-0.709211535330785,0.3609415884027247,0.2619288416801025,0.49203261072331445,0.24930391652563422,0.20157129500726645,0.30081981229893046,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,16.7938423168381,0.276,8.800498103004022,1.020304693657347,-1.4220733848887173,0.09878389554609192,32,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
FSM,['English'],105564,6.91666666,158.25,39.3833,2020,12993.845947199172,5.023515838018407,0.393833,1.25,1.0,0.75,1.25,False,1.9784263130343034,2.4730328912928794,1.9784263130343034,1.9784263130343034,188,False,"Micronesia, Federated States of",,25-05-2025,unknown,,-6.823843223074398,-7.082222869102343,-6.557412045735613,0.0011014159741666437,0.0008399099155739271,0.001419623809287191,0.0011001719543744972,0.0008392047550359212,0.0014176097091533001,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,11.567072683040674,0.393833,9.472308092230344,-0.8230458046478488,-1.0060558224258374,0.9525438978418718,134,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
GIN,['French'],14363931,11.0,-10.0,26.5014,2023,4833.608081037576,7.157273310239107,0.265014,1.25,1.0,0.75,1.0,False,1.896777629039707,1.896777629039707,1.896777629039707,1.896777629039707,189,False,Guinea,,25-05-2025,unknown,,-3.0849583786390595,-3.3652347897180395,-2.784202893335072,0.04643224932083814,0.03455393649210107,0.061778694695598525,0.044261895142264,0.03338035249562213,0.05807754615543093,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,16.480230830640718,0.265014,8.483555345871364,0.9097017917008342,-1.4608602182988586,-0.30399822052341247,79,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
NER,['French'],26312034,16.0,8.0,23.1879,2023,4313.458832345295,7.420154421663518,0.231879,1.25,1.0,0.75,1.0,False,1.7205779871409148,1.7205779871409148,1.7205779871409148,1.7205779871409148,190,False,Niger,,25-05-2025,unknown,,-2.792373318784947,-3.089046014184097,-2.4627789170703873,0.062425308100710966,0.045545432498392664,0.08519793573790121,0.058508894203941036,0.04351757232212942,0.07823985193528067,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,17.08553695903627,0.231879,8.369727180205144,1.1231780746787903,-1.577845629280566,-0.4486550975258434,71,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
PNG,"['English', 'Hiri Motu', 'Tok Pisin']",11781559,-6.0,147.0,24.0667,2023,13993.648292120875,7.071202762462869,0.24066700000000002,1.25,1.0,0.75,1.25,False,1.7018051552336515,2.1272564440420645,1.7018051552336515,1.7018051552336515,191,False,Papua New Guinea,,25-05-2025,unknown,,0.6941625078180078,0.40514073137245826,1.0491303849196498,2.040206774487894,1.4996278978643756,2.855178430667596,0.26577837709937024,0.16430442089645317,0.33471679300969476,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,16.282046070385316,0.24066700000000002,9.546430270667054,0.8398069996650372,-1.546818987007826,1.0467409956033562,28,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
LBR,['English'],5248621,6.5,-9.5,23.4979,2023,5324.800065534335,6.720045213737611,0.23497900000000002,1.25,1.0,0.75,1.25,False,1.5790695042788503,1.9738368803485629,1.5790695042788503,1.5790695042788503,192,False,Liberia,,25-05-2025,unknown,,-4.951747669474794,-5.215695064834898,-4.615385700077564,0.0071813517041155435,0.005430667617599608,0.00989836763661432,0.0071283225504608205,0.005401255305416754,0.009800873233812466,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,15.473475933398209,0.23497900000000002,8.58031822634037,0.5546446012130124,-1.5669008647100728,-0.18102851424306385,112,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
MDG,"['French', 'Malagasy']",31727042,-20.0,47.0,20.3671,2023,9461.096368981303,7.501429583510402,0.20367100000000002,1.25,1.0,0.75,1.0,False,1.5278236647031471,1.5278236647031471,1.5278236647031471,1.5278236647031471,193,False,Madagascar,,25-05-2025,observed_multi,73.0,0.5170646217440129,0.14842239035099192,0.8866028012386699,1.7137177555243752,1.1600033591554795,2.4268761931020184,0.30587431766628437,0.21432342778164376,0.3636436205868402,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,17.272679935135585,0.20367100000000002,9.155049240981894,1.1891787065062085,-1.6774359257336218,0.5493600781398637,19,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
MOZ,['Portuguese'],34090466,-18.25,35.0,19.8434,2023,8773.689903108901,7.532632937862664,0.198434,1.25,1.0,0.75,1.0,False,1.4947304843918399,1.4947304843918399,1.4947304843918399,1.4947304843918399,194,False,Mozambique,,25-05-2025,unknown,,0.2778804587562719,-0.08785965143416527,0.6520148609435881,1.3495547858108825,0.9158948443669349,1.9194051117974535,0.34368251116055165,0.28156558424710215,0.36767200087750596,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,17.344528313718516,0.198434,9.079626709032592,1.214517826793215,-1.6959255167193228,0.4535104449357692,7,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
TKM,"['Russian', 'Turkmen']",7057841,40.0,60.0,21.251,2017,4780.8102623939685,6.84867187028912,0.21251,1.25,1.0,0.75,0.75,False,1.455411259155141,1.0915584443663557,1.455411259155141,1.455411259155141,195,False,Turkmenistan,,25-05-2025,observed_zero,0.0,-5.099063829278262,-5.377539537855445,-4.765249128316312,0.006208878414543976,0.0046191984622494225,0.008520823198552985,0.006169067186404583,0.004597910451856,0.00844852625022895,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,15.769649755335378,0.21251,8.472574469772706,0.6590976765355958,-1.6462292244308512,-0.31795310799687343,115,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
SLE,['English'],9077691,8.5,-11.5,20.635,2023,5130.197542957134,6.957975395494418,0.20635,1.25,1.0,0.75,1.25,False,1.4357782228602731,1.7947227785753415,1.4357782228602731,1.4357782228602731,196,False,Sierra Leone,,25-05-2025,unknown,,-4.396102768511968,-4.691951499797917,-4.048964666989832,0.012548370444582839,0.009168777585443648,0.017440451421484874,0.012386095236674858,0.009085095307507542,0.017138918175684078,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,16.021330423084795,0.20635,8.543094350095062,0.7478591328105698,-1.667977530803186,-0.2283339386611369,103,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
AFG,"['Dari', 'Pashto', 'Turkmen']",43844000,33.0,65.0,17.7089,2023,5638.77257653233,7.641910169077627,0.177089,1.25,1.0,0.75,0.75,False,1.3532982299317877,1.0149736724488407,1.3532982299317877,1.3532982299317877,197,False,Afghanistan,,25-05-2025,unknown,,-1.3381446142572782,-1.659356455326934,-0.9499641115979455,0.2685342331560566,0.19027262478537904,0.38675504145117695,0.20299402689436977,0.15730167501827133,0.2627061905756876,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,17.59614843731775,0.177089,8.637599020369228,1.3032579306656102,-1.7712855166409933,-0.10823404612582012,42,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
ETH,['Amharic'],111652998,8.0,38.0,16.6981,2021,6232.384870883397,8.047870388825965,0.166981,1.25,1.0,0.75,0.75,False,1.3438414453965484,1.0078810840474113,1.3438414453965484,1.3438414453965484,198,False,Ethiopia,,25-05-2025,unknown,,0.745438052168392,0.3667079385291948,1.1462156650638708,2.1656545645893264,1.44300355997411,3.146269768218217,0.25100608309714467,0.135329140493298,0.34085702001361645,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,18.53090638765886,0.166981,8.737674782196548,1.6329236045484183,-1.8069725102792338,0.01894578748433613,30,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
MWI,"['English', 'Chewa']",20734262,-13.5,34.0,17.9881,2023,8242.399750771834,7.316688582018264,0.17988099999999999,1.25,1.0,0.75,1.25,False,1.3161332588220271,1.645166573527534,1.3161332588220271,1.3161332588220271,199,False,Malawi,,25-05-2025,unknown,,-1.1481861043928479,-1.5118195096089038,-0.7586739044155623,0.32418077880370183,0.2205094175572484,0.4682870448566208,0.2316032309767882,0.17687250852132624,0.29318222762713414,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,16.847298059034998,0.17988099999999999,9.017168128924295,1.0391571926040697,-1.7614281673891168,0.37413586231299356,36,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
ERI,"['Arabic', 'English', 'Tigrinya']",3607000,15.0,39.0,20.0104,2023,5600.447726817588,6.557146142318363,0.200104,1.25,1.0,0.75,1.25,False,1.3121111716624736,1.640138964578092,1.3121111716624736,1.3121111716624736,200,False,Eritrea,,25-05-2025,unknown,,-5.863376328258945,-6.142676431831771,-5.520182577775895,0.0028909251052601577,0.0021491666742774074,0.004005202781610944,0.002882281853136741,0.0021445527088399994,0.003989192524252167,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,15.098386959885676,0.200104,8.630780365958017,0.42236013209039464,-1.6900294661281217,-0.11689943440394542,125,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
BFA,['French'],24070553,13.0,-2.0,17.0226,2023,4558.991992426907,7.381486067927281,0.17022600000000002,1.25,1.0,0.75,1.0,False,1.2565208473989895,1.2565208473989895,1.2565208473989895,1.2565208473989895,201,False,Burkina Faso,,25-05-2025,unknown,,-3.4502696737022003,-3.7838287254184944,-3.0881300148400026,0.032456128833331335,0.022735478371772044,0.04558747294240068,0.03137208927994042,0.022224408091860486,0.04355588379621758,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,16.99649978415259,0.17022600000000002,8.425076146460158,1.0917768972424946,-1.7955158131723787,-0.3783156647773515,84,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
PLW,"['English', 'Palauan']",16733,7.5,134.5,26.9703,2004,12063.401260879404,4.223573811054687,0.269703,1.25,1.0,0.75,1.25,False,1.1391105275628826,1.4238881594536033,1.1391105275628826,1.1391105275628826,202,False,Palau,,25-05-2025,observed_zero,0.0,-12.09657769093255,-12.433432242792083,-11.727696825468419,5.704928997446451e-06,3.984187361519542e-06,8.06830014714566e-06,5.7048949501218e-06,3.984171487675408e-06,8.068235049266117e-06,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,9.725138096494574,0.269703,9.398014350709142,-1.472649914995545,-1.4443053792436835,0.8581287716173407,167,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
YEM,['Arabic'],32684503,15.0,48.0,13.8152,2020,6109.810390375518,7.514341885477597,0.138152,1.25,1.0,0.75,0.75,False,1.038121360162501,0.7785910201218758,1.038121360162501,1.038121360162501,203,False,Yemen,,25-05-2025,unknown,,-2.017633716932817,-2.3805353689877813,-1.6085824446030637,0.13639535786281717,0.09250334818193587,0.20017116833263726,0.11820139926636113,0.08432995789164027,0.16385824148484424,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,17.302411609161485,0.138152,8.717814676819952,1.1996643218998357,-1.9087552902156044,-0.006293140015750223,53,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
TCD,"['Arabic', 'French']",19340757,15.0,19.0,13.1832,2023,4705.393967769562,7.286473468427895,0.131832,1.25,1.0,0.75,1.0,False,0.9605903702897862,0.9605903702897862,0.9605903702897862,0.9605903702897862,204,False,Chad,,25-05-2025,unknown,,-4.1835480772508795,-4.5372311712004265,-3.794909403940191,0.015624303316060927,0.01070300170801841,0.022485113643953333,0.01536962568167267,0.01058905831058283,0.02198516749718356,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,16.777725188898692,0.131832,8.456677281841445,1.014620587048507,-1.931068487662545,-0.33815581921335874,100,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
BDI,"['French', 'Kirundi']",12332788,-3.5,30.0,11.0784,2023,7046.964812275331,7.0910612660640675,0.11078400000000001,1.25,1.0,0.75,1.0,False,0.7855761312996417,0.7855761312996417,0.7855761312996417,0.7855761312996417,205,False,Burundi,,25-05-2025,unknown,,-3.600172192889592,-3.9637611633855903,-3.1588498120874506,0.02801834921366619,0.018991719588313805,0.04247456845048131,0.02720427986417135,0.018634431442030502,0.04070825663342137,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,16.327771964746606,0.11078400000000001,8.860494175020596,0.8559333752395994,-2.005379908526978,0.17502903539820572,89,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
UGA,"['English', 'Swahili']",45905417,1.0,32.0,8.94983,2024,6661.8249932357285,7.661863936831315,0.0894983,1.25,1.0,0.75,1.25,False,0.6857237971777101,0.8571547464721376,0.6857237971777101,0.6857237971777101,206,False,Uganda,,25-05-2025,observed_multi,59.0,-1.5758512050746194,-1.9670529067602236,-1.1362130551780933,0.21322066184792457,0.13987625838574083,0.3210330721203277,0.1702049114323739,0.1216159057832161,0.23287691110206252,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,17.64209368549646,0.0894983,8.80429884675695,1.3194616668274897,-2.0805305456941223,0.10361401573969338,45,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
SSD,['English'],15786898,7.0,30.0,9.27123,2020,5960.601122696266,7.198296802976665,0.0927123,1.25,1.0,0.75,1.25,False,0.6673706526866134,0.8342133158582667,0.6673706526866134,0.6673706526866134,207,False,South Sudan,,25-05-2025,unknown,,-4.0394296926843065,-4.431007687723627,-3.6010660902724965,0.018090370024077627,0.011902513389187233,0.027294664933220664,0.01774783310945736,0.011761682813338508,0.026559738644015358,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,16.574690913480765,0.0927123,8.693094368728552,0.9430154927002496,-2.0691832962329726,-0.03770858579852479,97,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
CAF,"['French', 'Sango']",6470307,7.0,21.0,7.50916,2019,5619.121474387147,6.810924887352293,0.0750916,1.25,1.0,0.75,1.0,False,0.5114432472711034,0.5114432472711034,0.5114432472711034,0.5114432472711034,208,False,Central African Republic,,25-05-2025,unknown,,-6.19317156166276,-6.539834914169221,-5.752620682818261,0.002098487692425195,0.0014447362132582692,0.00317447867497711,0.0020938416317407187,0.0014426504340693353,0.00316441716565927,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,15.682734115119539,0.0750916,8.634108557313779,0.6284447111425181,-2.1313943972224205,-0.11266985058544958,126,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
VAT,"['Italian', 'Latin']",882,41.9,12.45,,,1716.0446558773492,2.94546858513182,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,209,False,Holy See (Vatican City State),,25-05-2025,observed_zero,0.0,-21.085070111807095,-21.543689841398294,-20.547783183736563,3.0611536224385586e-09,3.061153622438558e-09,3.061153622438558e-09,3.0611536130678968e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,6.782192056006791,,7.448359868641594,-2.5105531382675257,0.0,-1.6195614112912247,192,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
ATF,['French'],400,-49.25,69.167,,,13262.951285515242,2.6020599913279625,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,210,False,French Southern Territories,,25-05-2025,unknown,,-14.050808513680545,-14.558099429715462,-13.627491494931867,8.227645085131125e-07,4.768843528006619e-07,1.2078570883573212e-06,8.227637781575318e-07,4.768841253782411e-07,1.2078556294380844e-06,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,5.991464547107982,,9.492805204684016,-2.7894228895049187,0.0,0.9785923565670195,177,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
MSR,['English'],4386,16.75,-62.2,,,6576.561043621544,3.642068627341504,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,211,False,Montserrat,,25-05-2025,unknown,,-12.412934713193026,-12.772377446072927,-12.060841469974413,4.1621182230648125e-06,2.8391065754087297e-06,5.782563590516026e-06,4.16210008397891e-06,2.839098514829783e-06,5.782530152228732e-06,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,8.386172928977834,,8.791419293543605,-1.9448693318980008,0.0,0.08724622193290936,172,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
