alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_z_log_population,bayes_z_internet_rate,run_label,run_id,bayes_rank
MDG,"['French', 'Malagasy']",31727042,-20.0,47.0,20.3671,2023,9461.096368981303,7.501429583510402,0.20367100000000002,1.25,1.0,0.75,1.0,False,1.5278236647031471,1.5278236647031471,1.5278236647031471,1.5278236647031471,192,False,Madagascar,,25-05-2025,observed_multi,73.0,-3.3120978524877374,-3.4866696670078974,-3.133305168851563,0.03665108335801238,0.030602621300519512,0.0435735421502624,0.035317336128947524,0.029680285750222284,0.04171565977367376,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,13.152178457483513,0.846851,-0.26401877191007955,0.5933555827985816,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,210
MOZ,['Portuguese'],34090466,-18.25,35.0,19.8434,2023,8773.689903108901,7.532632937862664,0.198434,1.25,1.0,0.75,1.0,False,1.4947304843918399,1.4947304843918399,1.4947304843918399,1.4947304843918399,193,False,Mozambique,,25-05-2025,unknown,,-3.3587163570808083,-3.5351614896107515,-3.178398270197838,0.03498576431055102,0.02915404965328626,0.041652318478514964,0.033769164490519026,0.028316361370721563,0.039953037998266966,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.410348812153323,0.37380899999999995,0.5323812495529566,-1.0767519404127912,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,212
TKM,"['Russian', 'Turkmen']",7057841,40.0,60.0,21.251,2017,4780.8102623939685,6.84867187028912,0.21251,1.25,1.0,0.75,0.75,False,1.455411259155141,1.0915584443663557,1.455411259155141,1.455411259155141,194,False,Turkmenistan,,25-05-2025,observed_zero,0.0,-2.590289262997859,-2.761063199615978,-2.4181869413784294,0.07542028157887702,0.06322451334225093,0.08908298566277174,0.06988410352752751,0.05935091761027766,0.08149041216407824,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,14.1456923367904,0.340207,0.08636864379909694,-1.195386127218505,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,182
SLE,['English'],9077691,8.5,-11.5,20.635,2023,5130.197542957134,6.957975395494418,0.20635,1.25,1.0,0.75,1.25,False,1.4357782228602731,1.7947227785753415,1.4357782228602731,1.4357782228602731,195,False,Sierra Leone,,25-05-2025,unknown,,-2.722931060569756,-2.895946987046983,-2.5490728280589803,0.06605794158764516,0.05524668344369081,0.07815409607134895,0.06179003045628372,0.05227726782374854,0.07227861989387556,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.612253588595944,0.676558,0.603587997954321,-0.00787564075077405,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,186
AFG,"['Dari', 'Pashto', 'Turkmen']",43844000,33.0,65.0,17.7089,2023,5638.77257653233,7.641910169077627,0.177089,1.25,1.0,0.75,0.75,False,1.3532982299317877,1.0149736724488407,1.3532982299317877,1.3532982299317877,196,False,Afghanistan,,25-05-2025,unknown,,-3.529539020577935,-3.7120648799871283,-3.343104164341082,0.029506341124592304,0.024427033306440363,0.03532712731994882,0.028637750341029656,0.023837581931949514,0.0341009083051448,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,17.59614843731775,0.177089,1.3032579306656102,-1.7712855166409933,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,217
ETH,['Amharic'],111652998,8.0,38.0,16.6981,2021,6232.384870883397,8.047870388825965,0.166981,1.25,1.0,0.75,0.75,False,1.3438414453965484,1.0078810840474113,1.3438414453965484,1.3438414453965484,197,False,Ethiopia,,25-05-2025,unknown,,-3.9900451414981557,-4.179288397694069,-3.797542358973399,0.018625993944122836,0.015309398895433422,0.022425819996152445,0.018277637618809482,0.015076806171119792,0.021928499833587717,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,18.53090638765886,0.166981,1.6329236045484183,-1.8069725102792338,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,224
MWI,"['English', 'Chewa']",20734262,-13.5,34.0,17.9881,2023,8242.399750771834,7.316688582018264,0.17988099999999999,1.25,1.0,0.75,1.25,False,1.3161332588220271,1.645166573527534,1.3161332588220271,1.3161332588220271,198,False,Malawi,,25-05-2025,unknown,,-3.173970158549811,-3.3561804656374923,-2.989105648830005,0.042099273906004854,0.034868186627473347,0.05033243247203666,0.04034284886952062,0.03367334813647415,0.04786177731993595,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,17.348662673310546,0.980206,1.2159759116808408,1.064174640636686,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,203
ERI,"['Arabic', 'English', 'Tigrinya']",3607000,15.0,39.0,20.0104,2023,5600.447726817588,6.557146142318363,0.200104,1.25,1.0,0.75,1.25,False,1.3121111716624736,1.640138964578092,1.3121111716624736,1.3121111716624736,199,False,Eritrea,,25-05-2025,unknown,,-2.3090743781327614,-2.4839030463355525,-2.131607670922447,0.099951302964657,0.08341700994251662,0.11864639911718311,0.09034057652686103,0.07674093239204227,0.10537245147015795,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.098386959885676,0.200104,0.42236013209039464,-1.6900294661281217,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,169
BFA,['French'],24070553,13.0,-2.0,17.0226,2023,4558.991992426907,7.381486067927281,0.17022600000000002,1.25,1.0,0.75,1.0,False,1.2565208473989895,1.2565208473989895,1.2565208473989895,1.2565208473989895,200,False,Burkina Faso,,25-05-2025,unknown,,-3.2677085924241625,-3.4527093800190904,-3.079893561363243,0.038340591984414335,0.031659744622891506,0.04596414979749612,0.03688040243525091,0.030673105858023974,0.04389926557830619,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.99649978415259,0.17022600000000002,1.0917768972424946,-1.7955158131723787,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,208
PLW,"['English', 'Palauan']",16733,7.5,134.5,26.9703,2004,12063.401260879404,4.223573811054687,0.269703,1.25,1.0,0.75,1.25,False,1.1391105275628826,1.4238881594536033,1.1391105275628826,1.1391105275628826,201,False,Palau,,25-05-2025,observed_zero,0.0,0.366968121967534,0.15481530588950268,0.583510705690721,1.4556586784957872,1.1674423231707365,1.792319709218253,0.33729688679326686,0.29855264337186777,0.3632634260131096,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.282046070385316,0.24066700000000002,0.8398069996650372,-1.546818987007826,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,33
YEM,['Arabic'],32684503,15.0,48.0,13.8152,2020,6109.810390375518,7.514341885477597,0.138152,1.25,1.0,0.75,0.75,False,1.038121360162501,0.7785910201218758,1.038121360162501,1.038121360162501,202,False,Yemen,,25-05-2025,unknown,,-3.490797382033437,-3.6851330781416376,-3.2926176069871915,0.030697009510707488,0.025093839797400454,0.03715646362245251,0.02975598569673965,0.024471973952059686,0.035801195128305666,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,17.960246303627507,0.7565919999999999,1.4316661120696808,0.2746899359056304,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,216
TCD,"['Arabic', 'French']",19340757,15.0,19.0,13.1832,2023,4705.393967769562,7.286473468427895,0.131832,1.25,1.0,0.75,1.0,False,0.9605903702897862,0.9605903702897862,0.9605903702897862,0.9605903702897862,203,False,Chad,,25-05-2025,unknown,,-3.262490920276706,-3.460394256179326,-3.0643397625050524,0.03857420532641594,0.031417376864165666,0.04668465566669807,0.037093910845673525,0.030445669303133083,0.044555289674084654,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.906818662658083,0.370223,0.7074737082685235,-1.0894125616224002,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,206
BDI,"['French', 'Kirundi']",12332788,-3.5,30.0,11.0784,2023,7046.964812275331,7.0910612660640675,0.11078400000000001,1.25,1.0,0.75,1.0,False,0.7855761312996417,0.7855761312996417,0.7855761312996417,0.7855761312996417,204,False,Burundi,,25-05-2025,unknown,,-3.106027264246066,-3.310925425547765,-2.901367610524954,0.04513064231003245,0.036482397829902986,0.054948022154678824,0.043109164563069395,0.035175418279997005,0.05201019018618524,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.327771964746606,0.11078400000000001,0.8559333752395994,-2.005379908526978,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,200
UGA,"['English', 'Swahili']",45905417,1.0,32.0,8.94983,2024,6661.8249932357285,7.661863936831315,0.0894983,1.25,1.0,0.75,1.25,False,0.6857237971777101,0.8571547464721376,0.6857237971777101,0.6857237971777101,205,False,Uganda,,25-05-2025,observed_multi,59.0,-3.771322574767188,-3.982484348515042,-3.5575652152117487,0.023216107432964445,0.018639276313510547,0.028508152496857373,0.022674518645073784,0.018295071521450126,0.027706912932055867,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,17.30782753299391,0.823755,1.2015743823376885,0.5118135561791908,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,222
SSD,['English'],15786898,7.0,30.0,9.27123,2020,5960.601122696266,7.198296802976665,0.0927123,1.25,1.0,0.75,1.25,False,0.6673706526866134,0.8342133158582667,0.6673706526866134,0.6673706526866134,206,False,South Sudan,,25-05-2025,unknown,,-3.2664254259441368,-3.4764654948676963,-3.0565592467794755,0.038459140620179216,0.030916493685441433,0.04704930309163826,0.0369849009301086,0.02997528845224444,0.04488693402437666,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,12.252989627817923,0.614607,-0.5811401094407499,-0.2265979342690403,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,207
CAF,"['French', 'Sango']",6470307,7.0,21.0,7.50916,2019,5619.121474387147,6.810924887352293,0.0750916,1.25,1.0,0.75,1.0,False,0.5114432472711034,0.5114432472711034,0.5114432472711034,0.5114432472711034,207,False,Central African Republic,,25-05-2025,unknown,,-2.8956125502961445,-3.1097079992005003,-2.680192852247658,0.055754633084978265,0.04461398350336509,0.06854993456814494,0.05268039882818866,0.042667322850178116,0.06400828419817964,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.682734115119539,0.0750916,0.6284447111425181,-2.1313943972224205,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,195
TKL,"['English', 'Samoan', 'Tokelauan']",2608,-9.0,-172.0,,,14932.336260013946,3.4163075870598827,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,208,False,Tokelau,,25-05-2025,unknown,,2.2614803752784227,2.0869119302743675,2.445763620361167,9.653516224235277,8.05998701664428,11.539357931464723,0.0009115912074159136,0.00011238340783756912,0.002546400912219822,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.769649755335378,0.21251,0.6590976765355958,-1.6462292244308512,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,234
ATA,[],1300,-90.0,0.0,,,16012.069436816457,3.113943352306837,,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,209,False,Antarctica,,25-05-2025,unknown,,2.585527431673563,2.3954968526557425,2.7839962388584767,13.361667447987543,10.973648998048311,16.18356533533555,5.0561933513093716e-05,1.5157981480803208e-06,0.00018817238108069794,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,7.170119543449628,,-2.373740847429197,0.0,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,239
ASM,"['English', 'Samoan']",49710,-14.33333333,-170.0,0.0,1990,15481.564959696016,4.6964437631389995,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,210,False,American Samoa,,25-05-2025,unknown,,-0.8184482062498596,-1.0864355807599608,-0.5427896813007181,0.44737452463614796,0.33741705025919316,0.5811248379111049,0.28321545730779246,0.24078457444399534,0.32500506336298834,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,10.813961399088718,0.0,-1.088649257223105,-2.396510488584243,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,68
WLF,['French'],11620,-13.3,-176.2,,,15460.917628000761,4.065206128054312,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,211,False,Wallis and Futuna,,25-05-2025,unknown,,1.5660487139243873,1.4225683887929443,1.7171016440554803,4.806624853295364,4.147759836303609,5.568365995357476,0.041366631861799716,0.02125285217745614,0.0655336559164686,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,12.233478646720625,0.581386,-0.5880211428988855,-0.3438869742033487,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,201
ALA,['Swedish'],30654,60.116667,19.9,,,1479.042966831538,4.486487153065907,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,212,False,Åland Islands,,25-05-2025,unknown,,1.1145572331887912,0.9911793026830744,1.2434591277673173,3.0571660610055464,2.6944101255879875,3.467587577686009,0.145103237389029,0.1081616469135451,0.1820942584343468,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,10.330518438558853,,-1.2591474587188178,0.0,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,138
VAT,"['Italian', 'Latin']",882,41.9,12.45,,,1716.0446558773492,2.94546858513182,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,213,False,Holy See (Vatican City State),,25-05-2025,observed_zero,0.0,2.76608368173572,2.567476227782558,2.9721206978104107,16.01543417679545,13.032890924963647,19.53330000461061,6.8603434896005005e-06,6.420543304381656e-08,2.850548885166363e-05,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,11.61613166174864,0.759927,-0.8057439338588795,0.28646438424195164,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,240
AIA,['English'],16010,18.25,-63.16666666,,,6504.417949577811,4.204391331919299,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,214,False,Anguilla,,25-05-2025,unknown,,1.4168824091097805,1.2797952067100244,1.5599783130792844,4.139084653647409,3.595903234343819,4.75871804523259,0.06804146950478117,0.04081360792744956,0.09865680898226382,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,9.68096880599076,,-1.4882273154483054,0.0,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,184
UMI,['English'],0,19.3,166.633333,,,11792.245165393097,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,215,False,United States Minor Outlying Islands,,25-05-2025,unknown,,5.922774569783064,5.574436547452734,6.277314779908497,381.9358435958415,263.6009874406222,532.3572848036068,3.7575895889746634e-79,3.413186728147857e-229,8.720224733182877e-113,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.068116657013416,0.919911,0.4116845558180785,0.8512989697405929,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,244
TWN,['Chinese'],23317031,23.5,121.0,,,9822.659031290194,7.3676732501004665,,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,216,False,"Taiwan, Province of China",,25-05-2025,unknown,,-1.97324140950855,-2.027620773187123,-1.92148337113836,0.139077205986777,0.1316483711641326,0.14638965181836391,0.12100340860365287,0.11540943873911344,0.1264544624713398,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,18.03726579437233,0.290638,1.4588289538612245,-1.3703929127006915,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,149
ATF,['French'],400,-49.25,69.167,,,13262.951285515242,2.6020599913279625,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,217,False,French Southern Territories,,25-05-2025,unknown,,3.1341184264991866,2.918289328447574,3.356605331569728,23.171160314030306,18.509596548625556,28.691626836487874,4.464107972590585e-08,9.934367153030527e-12,1.6934855736303887e-07,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,5.991464547107982,,-2.7894228895049187,0.0,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,242
IMN,"['English', 'Manx']",84530,54.25,-4.5,,,165.25139578600334,4.927010868975651,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,218,False,Isle of Man,,25-05-2025,unknown,,0.6424431502206263,0.5405452439143276,0.7489830132032363,1.9050221381004107,1.716942761156301,2.1148481652754096,0.2834035615361282,0.2551598306853904,0.3083877014993354,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,21.072154949811278,0.5589999999999999,2.529158206714659,-0.42292229667917497,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,67
TCA,['English'],50828,21.75,-71.58333333,0.0,1990,6743.2966747033925,4.706103021249971,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,219,False,Turks and Caicos Islands,,25-05-2025,unknown,,-0.8288001387804316,-1.0966229620492205,-0.5534200375410295,0.4427564422225752,0.33399710327225224,0.5749799917266931,0.2816141249421868,0.2391605818098875,0.32355051442968963,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.777725188898692,0.131832,1.014620587048507,-1.931068487662545,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,72
SXM,"['English', 'French', 'Dutch']",41349,18.033333,-63.05,,,6516.195857909914,4.616465010872037,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,220,False,Sint Maarten (Dutch part),,25-05-2025,unknown,,0.9752585418173584,0.8576666722661088,1.0977259706706521,2.6588949263555035,2.3576530947007326,2.9973422287349174,0.18705374734667068,0.14962602678209144,0.22313318989147907,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,11.717733951591278,0.8740089999999999,-0.7699113556638645,0.6892387815745344,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,117
HMD,['English'],0,-53.0818,73.5042,,,13782.295945144233,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,221,False,Heard Island and McDonald Islands,,25-05-2025,unknown,,5.922774569783064,5.574436547452734,6.277314779908497,381.9358435958415,263.6009874406222,532.3572848036068,3.7575895889746634e-79,3.413186728147857e-229,8.720224733182877e-113,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.107300795594696,0.582789,0.7781787260026797,-0.33893358559289627,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,244
