alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,bayes_rank,run_label,run_id,model_variant,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
ERI,"['Arabic', 'English', 'Tigrinya']",3607000,15.0,39.0,20.0104,2023,5600.447726817588,6.557146142318363,0.200104,1.25,1.0,0.75,1.25,False,1.3121111716624736,1.640138964578092,1.3121111716624736,1.3121111716624736,200,False,Eritrea,,25-05-2025,unknown,,-5.818334335058238,-6.1997017711887485,-5.467988004202741,0.0030460989791658366,0.0020300369986392367,0.004219714690185093,0.003036389581515421,0.0020259201283852235,0.0042019462132567775,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,15.098386959885676,0.200104,8.630780365958017,0.42236013209039464,-1.6900294661281217,-0.11689943440394542,121,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
BFA,['French'],24070553,13.0,-2.0,17.0226,2023,4558.991992426907,7.381486067927281,0.17022600000000002,1.25,1.0,0.75,1.0,False,1.2565208473989895,1.2565208473989895,1.2565208473989895,1.2565208473989895,201,False,Burkina Faso,,25-05-2025,unknown,,-3.266380564995174,-3.6948612370326805,-2.866881127204642,0.039370340500473604,0.02485090993609109,0.056876041150669195,0.037759716922799384,0.024240952258780868,0.05373143115223213,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,16.99649978415259,0.17022600000000002,8.425076146460158,1.0917768972424946,-1.7955158131723787,-0.3783156647773515,79,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
PLW,"['English', 'Palauan']",16733,7.5,134.5,26.9703,2004,12063.401260879404,4.223573811054687,0.269703,1.25,1.0,0.75,1.25,False,1.1391105275628826,1.4238881594536033,1.1391105275628826,1.1391105275628826,202,False,Palau,,25-05-2025,observed_zero,0.0,-12.422651572357891,-12.845491080039443,-11.992683273481843,4.162106853226422e-06,2.638996133611759e-06,6.1903327504831e-06,4.1620883576525046e-06,2.638989169318816e-06,6.190294430382019e-06,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,9.725138096494574,0.269703,9.398014350709142,-1.472649914995545,-1.4443053792436835,0.8581287716173407,169,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
YEM,['Arabic'],32684503,15.0,48.0,13.8152,2020,6109.810390375518,7.514341885477597,0.138152,1.25,1.0,0.75,0.75,False,1.038121360162501,0.7785910201218758,1.038121360162501,1.038121360162501,203,False,Yemen,,25-05-2025,unknown,,-1.7724542533495207,-2.240610441242397,-1.3453353717423069,0.1762707270242064,0.1063935387433259,0.260452471179685,0.14608574135480795,0.09565531962407628,0.20073140132953332,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,17.302411609161485,0.138152,8.717814676819952,1.1996643218998357,-1.9087552902156044,-0.006293140015750223,49,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
TCD,"['Arabic', 'French']",19340757,15.0,19.0,13.1832,2023,4705.393967769562,7.286473468427895,0.131832,1.25,1.0,0.75,1.0,False,0.9605903702897862,0.9605903702897862,0.9605903702897862,0.9605903702897862,204,False,Chad,,25-05-2025,unknown,,-4.002666870919215,-4.454907379063692,-3.586597507366063,0.01891524478362603,0.011621397251776739,0.02769239456954448,0.018536984406554283,0.011487122120269777,0.026936046723179296,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,16.777725188898692,0.131832,8.456677281841445,1.014620587048507,-1.931068487662545,-0.33815581921335874,93,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
BDI,"['French', 'Kirundi']",12332788,-3.5,30.0,11.0784,2023,7046.964812275331,7.0910612660640675,0.11078400000000001,1.25,1.0,0.75,1.0,False,0.7855761312996417,0.7855761312996417,0.7855761312996417,0.7855761312996417,205,False,Burundi,,25-05-2025,unknown,,-3.410268798367149,-3.8784760678809675,-2.9850186170013235,0.03426942428004775,0.020682322776345734,0.050538563790652566,0.03303444050507942,0.020258957395168503,0.04804788511723256,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,16.327771964746606,0.11078400000000001,8.860494175020596,0.8559333752395994,-2.005379908526978,0.17502903539820572,84,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
UGA,"['English', 'Swahili']",45905417,1.0,32.0,8.94983,2024,6661.8249932357285,7.661863936831315,0.0894983,1.25,1.0,0.75,1.25,False,0.6857237971777101,0.8571547464721376,0.6857237971777101,0.6857237971777101,206,False,Uganda,,25-05-2025,observed_multi,59.0,-1.2814441285343676,-1.7928812803450425,-0.8121661368383828,0.29013996649366064,0.16647981313477672,0.44389552733130694,0.21249210797671417,0.14094845127367334,0.28477336270294495,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,17.64209368549646,0.0894983,8.80429884675695,1.3194616668274897,-2.0805305456941223,0.10361401573969338,36,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
SSD,['English'],15786898,7.0,30.0,9.27123,2020,5960.601122696266,7.198296802976665,0.0927123,1.25,1.0,0.75,1.25,False,0.6673706526866134,0.8342133158582667,0.6673706526866134,0.6673706526866134,207,False,South Sudan,,25-05-2025,unknown,,-3.8406618046440744,-4.3209671965870475,-3.4008098391286112,0.02233344931508539,0.013287027472011567,0.033346255336877254,0.02180324455747737,0.01311165006713307,0.032252618255097655,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,16.574690913480765,0.0927123,8.693094368728552,0.9430154927002496,-2.0691832962329726,-0.03770858579852479,90,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
CAF,"['French', 'Sango']",6470307,7.0,21.0,7.50916,2019,5619.121474387147,6.810924887352293,0.0750916,1.25,1.0,0.75,1.0,False,0.5114432472711034,0.5114432472711034,0.5114432472711034,0.5114432472711034,208,False,Central African Republic,,25-05-2025,unknown,,-6.065157346381367,-6.550239936245731,-5.634606682344059,0.002412697508455451,0.0014297736036945196,0.003572098629793679,0.0024064475852398643,0.00142773081156232,0.003559361391304899,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,15.682734115119539,0.0750916,8.634108557313779,0.6284447111425181,-2.1313943972224205,-0.11266985058544958,124,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
VAT,"['Italian', 'Latin']",882,41.9,12.45,,,1716.0446558773492,2.94546858513182,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,209,False,Holy See (Vatican City State),,25-05-2025,observed_zero,0.0,-21.94794222129521,-22.491405271959238,-21.412814283918028,3.0611536224384833e-09,3.061153622438558e-09,3.061153622438558e-09,3.061153613067972e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,6.782192056006791,,7.448359868641594,-2.5105531382675257,0.0,-1.6195614112912247,190,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
ATF,['French'],400,-49.25,69.167,,,13262.951285515242,2.6020599913279625,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,210,False,French Southern Territories,,25-05-2025,unknown,,-14.781952151877922,-15.335823872172867,-14.20108375073065,4.043905212049031e-07,2.1964337581315974e-07,6.810607818532936e-07,4.0439033706831854e-07,2.196433275699509e-07,6.810603180095768e-07,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,5.991464547107982,,9.492805204684016,-2.7894228895049187,0.0,0.9785923565670195,179,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
MSR,['English'],4386,16.75,-62.2,,,6576.561043621544,3.642068627341504,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,211,False,Montserrat,,25-05-2025,unknown,,-13.02188118761408,-13.428613114397248,-12.59040237694379,2.285902866618142e-06,1.473406238675425e-06,3.405535056354299e-06,2.285897285144217e-06,1.4734040677488489e-06,3.405523458700338e-06,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,8.386172928977834,,8.791419293543605,-1.9448693318980008,0.0,0.08724622193290936,175,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
ATA,[],1300,-90.0,0.0,,,16012.069436816457,3.113943352306837,,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,212,False,Antarctica,,25-05-2025,unknown,,-11.635457234147655,-12.133673934891364,-11.117948654397292,9.27583341218584e-06,5.376419545544822e-06,1.4844497785614166e-05,9.27573867217043e-06,5.376390639735231e-06,1.4844277428132461e-05,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,7.170119543449628,,9.681160507590878,-2.373740847429197,0.0,1.2179609673663008,163,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
ASM,"['English', 'Samoan']",49710,-14.33333333,-170.0,0.0,1990,15481.564959696016,4.6964437631389995,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,213,False,American Samoa,,25-05-2025,unknown,,-12.26120381839007,-12.782469189672696,-11.736258851224676,4.992498027698502e-06,2.8105979318121645e-06,7.999481672437807e-06,4.992470405143939e-06,2.8105900323622147e-06,7.999417680983402e-06,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,10.813961399088718,0.0,9.647469828488608,-1.088649257223105,-2.396510488584243,1.1751456554046174,166,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
MTQ,['French'],349925,14.666667,-61.0,,,6688.554844653706,5.543974971274539,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,214,False,Martinique,,25-05-2025,unknown,,-4.249633961315629,-4.427206769359786,-4.061030429109121,0.014361682391141682,0.011947817173048863,0.017231255378245595,0.014154260641439483,0.011805916227735344,0.016936882705315476,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,12.765474124788847,,8.808302610497856,-0.40039968676046206,0.0,0.10870214094688818,97,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
UMI,['English'],0,19.3,166.633333,,,11792.245165393097,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,215,False,United States Minor Outlying Islands,,25-05-2025,unknown,,-27.187069224178014,-28.057566194782037,-26.264872851364487,3.0611536224384833e-09,3.061153622438558e-09,3.061153622438558e-09,3.061153613067972e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,0.0,,9.375282202934603,-4.902462095800549,0.0,0.829239950600361,190,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
SJM,['Norwegian'],2530,78.0,20.0,,,2804.808324029804,3.403120521175818,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,216,False,Svalbard and Jan Mayen,,25-05-2025,unknown,,-17.75580801930477,-18.21109691351199,-17.289748332635142,2.1223444007219775e-08,1.3331647593244318e-08,3.198544314851441e-08,2.122344352342015e-08,1.333164741551149e-08,3.198544212544583e-08,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,7.835974581721566,,7.939446949002705,-2.138910483247669,0.0,-0.9954705022837904,186,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
MNP,"['Carolinian', 'Chamorro', 'English']",47329,15.2,145.75,0.0,1990,11733.45784442604,4.675127328489335,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,217,False,Northern Mariana Islands,,25-05-2025,unknown,,-13.543256092311937,-14.063651353867208,-13.042482068898806,1.3825128434639172e-06,7.812501329242211e-07,2.167318452977368e-06,1.3825107350694923e-06,7.812495225726062e-07,2.167313755706852e-06,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,10.76487849442862,0.0,9.370284907339396,-1.1059595660950352,-2.396510488584243,0.8228892098146374,176,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
TWN,['Chinese'],23317031,23.5,121.0,,,9822.659031290194,7.3676732501004665,,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,218,False,"Taiwan, Province of China",,25-05-2025,unknown,,5.734773425971177,5.6252535733254,5.836869676245931,310.09805086788714,277.34260558551176,342.7048917099507,3.488981609521328e-107,5.02676406441446e-147,9.887141272024888e-119,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,16.964694595732325,,9.192548942057622,1.080560005351166,0.0,0.5970160305519061,221,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
GUF,['French'],292354,4.0,-53.0,,,7207.831667217101,5.46590904024973,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,219,False,French Guiana,,25-05-2025,unknown,,-4.287256479501446,-4.472211939068661,-4.088686149788165,0.01384106556436894,0.011422024073647785,0.016761242230516362,0.013648088293474449,0.011292303684602632,0.01648264432302307,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,12.585720675740419,,8.883062173766731,-0.46379421781706853,0.0,0.20370924999802245,99,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
HMD,['English'],0,-53.0818,73.5042,,,13782.295945144233,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,220,False,Heard Island and McDonald Islands,,25-05-2025,unknown,,-26.52070450664572,-27.40136229377145,-25.590171367093202,3.0611536224384833e-09,3.061153622438558e-09,3.061153622438558e-09,3.061153613067972e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,0.0,,9.531212699214938,-4.902462095800549,0.0,1.0274019651539033,190,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
AIA,['English'],16010,18.25,-63.16666666,,,6504.417949577811,4.204391331919299,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,221,False,Anguilla,,25-05-2025,unknown,,-10.496717995676333,-10.83383202184826,-10.138419182214495,2.8261271723045166e-05,1.972189271242476e-05,3.953224581639997e-05,2.826043565321052e-05,1.9721503763144758e-05,3.953068304877827e-05,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,9.68096880599076,,8.780390639394207,-1.4882273154483054,0.0,0.07323061641511643,154,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
MAF,['French'],31496,18.0708,-63.0501,,,6512.877693013519,4.498255401782173,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,222,False,Saint Martin (French part),,25-05-2025,unknown,,-9.146909974428194,-9.447378959933278,-8.829591951507881,0.00010850462624329003,7.889709067638948e-05,0.0001463389710765728,0.00010849241362752456,7.889086617001897e-05,0.00014631755753994425,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,10.357615832623573,,8.781690209641104,-1.2495908877674244,0.0,0.07488215645585247,150,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
WLF,['French'],11620,-13.3,-176.2,,,15460.917628000761,4.065206128054312,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,223,False,Wallis and Futuna,,25-05-2025,unknown,,-7.433671607600349,-7.8233040237053135,-7.032953113149061,0.0006077597412663399,0.00040029791279251755,0.0008823233762906326,0.000607368897396781,0.0004001377064345706,0.000881545225012812,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,9.360483030405902,,9.646135352483016,-1.6012546067802296,0.0,1.173449755885603,139,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
IMN,"['English', 'Manx']",84530,54.25,-4.5,,,165.25139578600334,4.927010868975651,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,224,False,Isle of Man,,25-05-2025,unknown,,-22.861513347355178,-23.38460226450258,-22.29097999429,3.0611536224384833e-09,3.061153622438558e-09,3.061153622438558e-09,3.061153613067972e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,11.344861779922974,,5.113501075206003,-0.9014140144006216,0.0,-4.586782918580163,190,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
