alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,run_label,run_id,bayes_rank
THA,['Thai'],65859640,15.0,100.0,90.8672,2024,9424.76758538657,7.818619352454832,0.9086719999999999,1.25,1.0,0.75,0.75,False,7.104560484233837,5.328420363175378,7.104560484233837,7.104560484233837,11,False,Thailand,,25-05-2025,unknown,,10.233146629863452,10.101080183307202,10.355711012977569,27890.16107201282,24369.31866034487,31436.063007174263,0.0,0.0,0.0,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,16.166790572497078,0.5679099999999999,8.623641346481184,0.7991592775823746,-0.39146492496204777,-0.12597195398935646,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,227
ARE,['Arabic'],11294243,24.0,54.0,100.0,2024,5670.8964449129635,7.052857127514885,1.0,1.25,1.0,0.75,0.75,False,7.052857127514885,5.289642845636164,7.052857127514885,7.052857127514885,12,False,United Arab Emirates,,25-05-2025,unknown,,5.600560399390186,5.42379550983068,5.785481104699487,272.2373787424409,226.7380780132385,325.53862249491954,6.583448175875677e-81,1.3590278767783107e-139,7.663563007738853e-97,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,16.23980368483258,1.0,8.643278810801462,0.8249091702380947,1.1340587277038934,-0.10101596665360477,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,217
NLD,['Dutch'],18100436,52.5,5.75,97.0068,2023,541.5892661634281,7.257689036201425,0.9700679999999999,1.25,1.0,0.75,1.0,False,7.0404518879698434,7.0404518879698434,7.0404518879698434,7.0404518879698434,13,False,Netherlands,,25-05-2025,unknown,,-3.831800927968649,-4.24477385264243,-3.423854743822474,0.02235660000930452,0.014338977112416901,0.032586580611324585,0.02183122786332205,0.014134837916873704,0.031541810567351156,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,15.539516387540328,0.99,7.03321059700139,0.5779354122837752,1.098753035541012,-2.147147855066516,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,90
JPN,['Japanese'],123210000,36.0,138.0,86.9815,2023,9297.2835255448,8.090645957573315,0.869815,1.25,1.0,0.75,0.75,False,7.037365213586633,5.278023910189975,7.037365213586633,7.037365213586633,14,False,Japan,,25-05-2025,unknown,,10.976725686722025,10.834318330952323,11.111489571107667,58701.057951162176,50732.313688796756,66935.82299675776,0.0,0.0,0.0,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,16.83234696442963,0.933917,8.44990145028702,1.0338843166937168,0.9007481221839244,-0.34676678668367505,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,227
BRA,['Portuguese'],213421037,-10.0,-55.0,84.4635,2024,8673.413338358518,8.329237225785352,0.8446349999999999,1.25,1.0,0.75,1.0,False,7.03516528420121,7.03516528420121,7.03516528420121,7.03516528420121,15,False,Brazil,,25-05-2025,unknown,,11.484351769329459,11.323504510529276,11.642829965222347,97643.23298243282,82743.81235172252,113871.96324127016,0.0,0.0,0.0,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,19.178777472104436,0.8446349999999999,9.068132975826083,1.8614114794736836,0.5855318414152867,0.4389038004289248,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,227
FRA,['French'],66351959,46.0,2.0,88.6538,2024,933.9888303008761,7.821853749662105,0.886538,1.25,1.0,0.75,1.0,False,6.934370579517943,6.934370579517943,6.934370579517943,6.934370579517943,16,False,France,,25-05-2025,unknown,,0.12284450101253971,-0.19721186271909064,0.44102062593911284,1.152501833148908,0.8210166737907147,1.5542927624939529,0.3574278228341615,0.3284823617617125,0.36784801714919907,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,18.010483843551544,0.886538,6.840534583015059,1.4493836318267779,0.733473283285409,-2.392007379011306,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,3
ITA,"['Italian', 'Catalan']",58927633,42.83333333,12.83333333,89.2207,2024,1648.6771163328056,7.7703189967427955,0.892207,1.25,1.0,0.75,1.0,False,6.932733001126899,6.932733001126899,6.932733001126899,6.932733001126899,17,False,Italy,,25-05-2025,unknown,,2.3779283630911654,2.130229850018436,2.621882803229807,10.906338644504581,8.416801192368645,13.761609613919356,0.0004894369461249668,1.4523728590606399e-05,0.001861130202517557,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,14.854211470395835,0.89473,8.913887272593218,0.3362455638655847,0.7623957063052413,0.24288288073723888,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,142
TUR,['Turkish'],85664944,39.0,35.0,87.3079,2024,3233.5273059631077,7.932803135318054,0.873079,1.25,1.0,0.75,0.75,False,6.925963828580352,5.194472871435265,6.925963828580352,6.925963828580352,18,False,Türkiye,,25-05-2025,unknown,,5.7802541292241525,5.602340233132361,5.949578959324365,325.66135415816325,271.0600096904315,383.59179840498535,1.3285887668399163e-101,9.822971219131349e-165,5.166991458667202e-116,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,9.272657678041044,0.743146,9.609191668327256,-1.6322284048215199,0.22721790222342028,1.1265004095295592,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,219
CHL,['Spanish'],20206953,-30.0,-71.0,94.4574,2023,11434.350148808817,7.3055008313257455,0.944574,1.25,1.0,0.75,1.0,False,6.9005861422486845,6.9005861422486845,6.9005861422486845,6.9005861422486845,19,False,Chile,,25-05-2025,unknown,,9.121560579417162,8.985151731357416,9.262733761384302,9182.422086466053,7983.656005973719,10537.90211125749,0.0,0.0,0.0,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,16.82153731106627,0.944574,9.344464726784647,1.0300720231912424,0.9383733983219071,0.7900760070292977,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,227
MAR,"['Arabic', 'Berber']",36828330,32.0,-5.0,91.0,2023,2457.8805046131624,7.566182025989628,0.91,1.25,1.0,0.75,0.75,False,6.8852256436505614,5.163919232737921,6.8852256436505614,6.8852256436505614,20,False,Morocco,,25-05-2025,unknown,,3.3525283598807833,3.1483069049531514,3.5492468625612483,28.787728103460953,23.296587849566247,34.78710836242554,4.0498346736870557e-10,2.71376466800382e-14,1.7771042333325972e-09,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,10.556411517605202,0.991497,7.193756524738858,-1.1794806379101774,1.1040382976577952,-1.9431203862407394,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,200
ARG,"['Guaraní', 'Spanish']",46735004,-34.0,-64.0,89.6672,2024,11444.407762190232,7.6696422841965495,0.8966719999999999,1.25,1.0,0.75,1.0,False,6.877153486255088,6.877153486255088,6.877153486255088,6.877153486255088,21,False,Argentina,,25-05-2025,unknown,,10.245331559494383,10.119714213888873,10.363738974760137,28227.45247457294,24827.674513103353,31689.446242823855,0.0,0.0,0.0,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,17.660003992187775,0.8966719999999999,9.345343859728436,1.3257781825871962,0.7692520717232725,0.7911932404079971,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,227
KAZ,"['Kazakh', 'Russian']",20426568,48.0196,66.9237,93.3917,2024,4673.612031137062,7.310195404132739,0.933917,1.25,1.0,0.75,0.75,False,6.827115761241435,5.120336820931076,6.827115761241435,6.827115761241435,22,False,Kazakhstan,,25-05-2025,unknown,,5.199410896669757,5.057777968738317,5.346248209780197,181.87760024753968,157.2407340544717,209.81962030615654,1.1051512808329727e-59,1.5789182218867325e-89,8.0869306601575e-67,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,17.7920279210548,0.34976199999999996,8.843932121504661,1.372339709518014,-1.161651538356872,0.15398138937544895,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,214
BEL,"['German', 'French', 'Dutch']",11825551,50.83333333,4.0,95.7758,2024,537.7889575770149,7.072821385408543,0.957758,1.25,1.0,0.75,1.0,False,6.774051264446115,6.774051264446115,6.774051264446115,6.774051264446115,23,False,Belgium,,25-05-2025,unknown,,-4.846797764183095,-5.256453414615826,-4.440548059021563,0.008100451695844103,0.0052137648961279575,0.011789476582342376,0.008030943581706286,0.005186652283505805,0.011651300930226566,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,16.285773087451204,0.957758,6.289323949851463,0.8411214250648429,0.9849204228694499,-3.092505434982713,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,105
CHE,"['French', 'Swiss German', 'Italian', 'Romansh']",9082848,47.0,8.0,97.3444,2023,1049.7516159080428,6.958222046400911,0.973444,1.25,1.0,0.75,1.0,False,6.773439501736688,6.773439501736688,6.773439501736688,6.773439501736688,24,False,Switzerland,,25-05-2025,unknown,,-2.3382388024246152,-2.670976527398079,-2.002899350802096,0.09848261316777944,0.06918463263416995,0.13494346830199672,0.08889849645784861,0.0645599425147561,0.11790892078267959,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,16.02189835778526,0.973444,6.9572610117456115,0.7480594291286514,1.0403009315961456,-2.2436672863375695,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,59
DNK,['Danish'],6011488,56.0,10.0,99.7692,2024,795.8333269965693,6.778981984515728,0.997692,1.25,1.0,0.75,1.0,False,6.763336094095466,6.763336094095466,6.763336094095466,6.763336094095466,25,False,Denmark,,25-05-2025,unknown,,-4.063910179990298,-4.440346978297558,-3.6790677369689053,0.017648150033087326,0.011791847321527564,0.02524650125137268,0.01732259769940204,0.01165361625917015,0.024617094021813633,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,15.60918286322111,0.997692,6.680645531445615,0.6025050301660989,1.1259101739527004,-2.5952000662653383,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,95
PHL,"['English', 'Filipino']",114123600,13.0,122.0,83.7661,2023,10891.305409879478,8.057375462910338,0.837661,1.25,1.0,0.75,1.25,False,6.749349187636937,8.43668648454617,6.749349187636937,6.749349187636937,26,False,Philippines,,25-05-2025,unknown,,11.13526080950486,10.993532614877857,11.271840310561913,68788.89445473942,59488.16220311112,78577.47114602751,0.0,0.0,0.0,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,9.725138096494574,0.269703,9.398014350709142,-1.472649914995545,-1.4443053792436835,0.8581287716173407,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,227
UZB,"['Russian', 'Uzbek']",37859698,41.0,64.0,89.0136,2023,4966.837052232738,7.578177145352642,0.8901359999999999,1.25,1.0,0.75,0.75,False,6.745608291455619,5.059206218591714,6.745608291455619,6.745608291455619,27,False,Uzbekistan,,25-05-2025,unknown,,6.1866802854996275,6.0641415979570725,6.30779696256652,487.58047549829513,430.1532755222428,548.8345130144236,1.7717014542266083e-162,2.4190367292876244e-236,6.615890143914053e-185,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,6.782192056006791,,7.448359868641594,-2.5105531382675257,0.0,-1.6195614112912247,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,223
VNM,['Vietnamese'],101343800,16.16666666,107.83333333,84.15,2024,9792.699096220487,8.005797184621029,0.8415,1.25,1.0,0.75,0.75,False,6.736878330858596,5.052658748143948,6.736878330858596,6.736878330858596,28,False,Viet Nam,,25-05-2025,unknown,,10.488836698532946,10.35755477550618,10.61594725174954,36022.58033429841,31494.077015177747,40780.00847065709,0.0,0.0,0.0,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,12.680469734382598,0.45731299999999997,9.660420940385752,-0.43037860230330116,-0.7819352885758666,1.1916043885291006,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,227
SWE,['Swedish'],10605098,62.0,15.0,95.5293,2024,1332.4123791807742,7.025514686116378,0.9552930000000001,1.25,1.0,0.75,1.0,False,6.711425001044174,6.711425001044174,6.711425001044174,6.711425001044174,29,False,Sweden,,25-05-2025,unknown,,-1.2189779579213076,-1.513036430162995,-0.9225313226776357,0.3002851635874016,0.22024021959903908,0.3975115398170747,0.22056954422388986,0.1767044630054257,0.2671238533637502,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,14.02702596368102,0.5761999999999999,9.160438747625,0.04451799161255263,-0.36219650615901905,0.5562092546596856,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,35
POL,['Polish'],37392000,52.0,20.0,88.585,2024,1482.7236811335022,7.572778695048152,0.8858499999999999,1.25,1.0,0.75,1.0,False,6.708346007008405,6.708346007008405,6.708346007008405,6.708346007008405,30,False,Poland,,25-05-2025,unknown,,0.9496605082745758,0.69328591999067,1.2020702247305093,2.616145351862242,2.0002774994244223,3.3269974394160435,0.1947713444357586,0.11944166311647783,0.27063301101052456,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,14.979690525505411,0.872918,8.812714461979377,0.38049887804791516,0.6853869305595643,0.11430887855335013,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,41
NOR,"['Norwegian Nynorsk', 'Norwegian Bokmål', 'Sami']",5606944,62.0,10.0,99.0,2023,1132.6645134528776,6.7487262185539185,0.99,1.25,1.0,0.75,0.75,False,6.68123895636838,5.010929217276285,6.68123895636838,6.68123895636838,31,False,Norway,,25-05-2025,unknown,,-2.7831318637432325,-3.115340126648554,-2.4429999700094,0.06314907449997915,0.04436341640145831,0.08689976629260417,0.059129130938556755,0.0424383213075866,0.07966700999902229,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,17.21376494660098,0.557716,8.892202519501664,1.1684008683610805,-0.4274555475528887,0.2153251260951124,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,71
KWT,['Arabic'],4881254,29.5,45.75,99.7473,2023,4677.750214005692,6.688531407109154,0.9974729999999999,1.25,1.0,0.75,0.75,False,6.671629488243388,5.003722116182541,6.671629488243388,6.671629488243388,32,False,Kuwait,,25-05-2025,unknown,,3.0839664012347976,2.8821713997337493,3.3020279941918873,22.02362604616043,17.852997152328268,27.167679195957614,7.701355389337519e-08,4.3179901602265125e-11,3.1495843035120096e-07,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,15.849823972026362,0.636255,9.154445289487649,0.6873731110091028,-0.15016817187483472,0.5485925551238587,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,184
ROU,['Romanian'],19036031,46.0,25.0,91.2905,2024,2107.877056215054,7.279576403371833,0.912905,1.25,1.0,0.75,1.0,False,6.645561696520163,6.645561696520163,6.645561696520163,6.645561696520163,33,False,Romania,,25-05-2025,unknown,,1.4193398339100392,1.201673224845398,1.6363785142162526,4.1707390760470995,3.32567689303021,5.13653394416995,0.06938762300060655,0.030192694174224835,0.11955202576107923,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,18.79931116770503,0.94365,8.628345903506958,1.7275832355844518,0.9351111523660568,-0.11999323577805023,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,67
AUT,['German'],9200931,47.33333333,13.33333333,94.9197,2024,1306.142126845265,6.963831773835327,0.9491970000000001,1.25,1.0,0.75,1.0,False,6.6100482282291715,6.6100482282291715,6.6100482282291715,6.6100482282291715,34,False,Austria,,25-05-2025,unknown,,-1.6552502312001822,-1.950946955341866,-1.355507292153732,0.1941448983815567,0.1421394092416147,0.25781647589585155,0.15897199262038383,0.1233059816330681,0.19922433849052737,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,16.03481523255151,0.9491970000000001,7.175598450516486,0.7526148867449476,0.9546952198088073,-1.9661963120804733,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,47
HKG,"['English', 'Chinese']",7527500,22.267,114.188,95.9778,2023,9583.564675889662,6.876650764184797,0.959778,1.25,1.0,0.75,1.25,False,6.600058117147756,8.250072646434695,6.600058117147756,6.600058117147756,35,False,Hong Kong,,25-05-2025,unknown,,6.579666494772025,6.422212362002014,6.7407578136574005,723.6169925695658,615.3630160709938,846.2017715920542,1.311505710662029e-233,0.0,3.472652160886385e-265,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,0.0,,9.531212699214938,-4.902462095800549,0.0,1.0274019651539033,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,225
MEX,['Spanish'],130575786,23.0,-102.0,81.1832,2023,8580.290897980047,8.115862648749394,0.811832,1.25,1.0,0.75,1.0,False,6.588717005859518,6.588717005859518,6.588717005859518,6.588717005859518,36,False,Mexico,,25-05-2025,unknown,,10.090022410389093,9.95135637092335,10.222413941429414,24185.84037135746,20980.660711077187,27513.001342312346,0.0,0.0,0.0,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,10.655328079435291,0.6571769999999999,9.468688798656858,-1.1445952485941657,-0.07630160273165475,0.9479443709828457,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,227
