alpha_3,languages,population,internet_usage_pct,internet_usage_record_year,uk_visits_period,uk_visits_number,uk_spending_millions,pop_score,net_score,uk_visits_missing,uk_score_raw,uk_missing_strategy,uk_floor,uk_impute_value,uk_score_raw_imputed,uk_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log10_uk_visits_plus1,bayes_train_std_log10_uk_visits_plus1,bayes_beta_log10_uk_visits_plus1_mean,bayes_beta_log10_uk_visits_plus1_hdi_low,bayes_beta_log10_uk_visits_plus1_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log10_uk_visits_plus1,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log10_uk_visits_plus1,bayes_rank,run_label,run_id,model_variant,uk_missing_strategy_cli,uk_floor_cli,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
CRI,['Spanish'],5309625,85.3951,2023,,,,6.725063849484161,0.853951,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1829921907938648,2.1829921907938648,2.1829921907938648,2.1829921907938648,76,False,Costa Rica,,25-05-2025,observed_multi,183.0,3.5709593492015625,3.4970334039528628,3.64175086874521,35.585941053598425,33.01735759338667,38.1585891776928,4.073745594886567e-14,1.0221887659528674e-15,1.5117820266674897e-13,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,15.485031769255382,0.853951,,0.5587200545576392,0.6184226242342273,0.0,209,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
PRI,"['English', 'Spanish']",3203295,87.2918,2022,,,,6.505596935845423,0.872918,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.1586559038962414,2.6983198798703016,2.1586559038962414,2.1586559038962414,77,False,Puerto Rico,,25-05-2025,unknown,,3.0780567031802053,2.9867809426371026,3.1665842572682243,21.74878671260598,19.8217729799448,23.726302987039254,1.4763558955266202e-08,1.177684530334062e-09,4.88271611117844e-08,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,14.979690525505411,0.872918,,0.38049887804791516,0.6853869305595643,0.0,197,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
EST,['Estonian'],1369995,92.238,2024,,,,6.1367189821371575,0.92238,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.151636645794563,2.151636645794563,2.151636645794563,2.151636645794563,78,False,Estonia,,25-05-2025,unknown,,2.4096113981033125,2.2809744363230235,2.536892462025023,11.163149590347151,9.786211807743063,12.640329943147734,0.0002133882086561098,4.093874987309964e-05,0.0005501952411745271,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,14.130317648162611,0.92238,,0.08094637690597362,0.8600159451356081,0.0,133,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
LBN,"['Arabic', 'French']",5490000,83.4933,2023,,,,6.739572344450092,0.834933,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1389802997713927,2.1389802997713927,2.1389802997713927,2.1389802997713927,79,False,Lebanon,,25-05-2025,unknown,,3.441869624598112,3.374398821284084,3.5086881704121105,31.27231892771221,29.206720051058767,33.404418173944904,1.8123869684465792e-12,1.0386042286042684e-13,6.041788369202557e-12,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,15.518438813485714,0.834933,,0.5705018807989739,0.5512782588788597,0.0,208,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
BIH,"['Bosnian', 'Croatian', 'Serbian']",3422000,86.1009,2024,,,,6.534280005205082,0.8610089999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1385935397658526,2.1385935397658526,2.1385935397658526,2.1385935397658526,80,False,Bosnia and Herzegovina,,25-05-2025,unknown,,3.0566510653379457,2.9699311591748545,3.140658771961163,21.284951699549886,19.490578367525462,23.11909205877753,2.1037186844542755e-08,2.106088962176019e-09,6.686185187284287e-08,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,15.045735733434276,0.8610089999999999,,0.4037913656599798,0.6433413817627887,0.0,196,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
BRN,['Malay'],455500,99.0336,2023,,,,5.658488381309017,0.9903360000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.1301285520785993,1.5975964140589496,2.1301285520785993,2.1301285520785993,81,False,Brunei Darussalam,,25-05-2025,observed_multi,23.0,1.5778757020002734,1.4018278103475958,1.7588078491414252,4.8740080785443745,4.062618882506081,5.805513175813661,0.04038638904191009,0.017479936549285976,0.06989290956511209,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,13.02915099568215,0.9903360000000001,,-0.30740747064865437,1.099939306797685,0.0,82,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
ECU,['Spanish'],18103660,77.1727,2024,,,,7.257766384654669,0.771727,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1290678331703288,2.1290678331703288,2.1290678331703288,2.1290678331703288,82,False,Ecuador,,25-05-2025,observed_multi,294.0,4.438023436527681,4.382383420381533,4.492598408195027,84.65371351427697,80.02854795143973,89.35332091849563,5.044697032258973e-34,1.3978394026102826e-37,1.4037449724493671e-33,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,16.71162468573913,0.771727,,0.9913085981960587,0.32812510099415176,0.0,221,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
ISL,['Icelandic'],391810,99.8301,2023,,,,5.593075516113534,0.998301,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1224379769645836,2.1224379769645836,2.1224379769645836,2.1224379769645836,83,False,Iceland,,25-05-2025,unknown,,1.452004666225098,1.268893810519727,1.6408721389453722,4.29961859370459,3.5569157654762003,5.159668622653687,0.062066524353901566,0.02963519159580721,0.10146697010880926,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,12.878532307393002,0.998301,,-0.36052690264285897,1.1280602906054198,0.0,76,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
PRY,"['Guaraní', 'Spanish']",6109644,81.5781,2024,,,,6.786015905276943,0.8157810000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.10431755397617,2.10431755397617,2.10431755397617,2.10431755397617,84,False,Paraguay,,25-05-2025,unknown,,3.4084021529823665,3.344794420471981,3.467243377093926,30.238823094863086,28.35474669978336,32.04827556194541,4.155703146073498e-12,3.8673680770651567e-13,1.3750700477737558e-11,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,15.625379064311183,0.8157810000000001,,0.6082170238910543,0.48366079724850947,0.0,207,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
HRV,['Croatian'],3866233,83.6324,2024,,,,6.587288023403108,0.8363240000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.094131895788017,2.094131895788017,2.094131895788017,2.094131895788017,85,False,Croatia,,25-05-2025,unknown,,2.992733244250268,2.9166656683712824,3.06878225562721,19.961770497912667,18.47956761438455,21.515686143489177,6.305479464904466e-08,9.741183148815956e-09,1.742278453125689e-07,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,15.167791205946209,0.8363240000000001,,0.4468372681655939,0.5561892806587165,0.0,195,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
MKD,['Macedonian'],1822612,87.1819,2023,,,,6.260694225323314,0.871819,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.0747780342807656,1.5560835257105743,2.0747780342807656,2.0747780342807656,86,False,North Macedonia,,25-05-2025,unknown,,2.3253968325208034,2.2176136674143465,2.4325861416835277,10.25189411852726,9.185385378648045,11.388295784604244,0.00042965675526790474,0.0001289985271577624,0.0009417495420548637,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,14.415781195023367,0.871819,,0.18162220695426176,0.6815068349908637,0.0,126,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
MNG,['Mongolian'],3544835,83.0162,2023,,,,6.549596025060067,0.830162,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.066808231286316,1.5501061734647368,2.066808231286316,2.066808231286316,87,False,Mongolia,,25-05-2025,unknown,,2.822352322749962,2.7454170885522604,2.8993570102498483,16.835034169520906,15.571107170994509,18.162463341472847,1.083790451000633e-06,2.351349423962034e-07,2.6907536331527683e-06,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,15.081002172436367,0.830162,,0.4162289537808713,0.5344339131479486,0.0,185,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
GEO,['Georgian'],4000921,81.8843,2023,,,,6.602159976122113,0.818843,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.054989006466388,1.541241754849791,2.054989006466388,2.054989006466388,88,False,Georgia,,25-05-2025,unknown,,2.8787341974878413,2.8067387767817613,2.95156489807,17.808882438338806,16.555837800944964,19.135876051408637,4.3068278168722914e-07,9.359298786853386e-08,1.0686664193554003e-06,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,15.202035142580701,0.818843,,0.4589142453583427,0.4944714001887834,0.0,188,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
BHS,['English'],398165,94.8186,2023,,,,5.600063081470082,0.9481860000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.0184094760450884,2.5230118450563603,2.0184094760450884,2.0184094760450884,89,False,Bahamas,,25-05-2025,unknown,,1.017088768898554,0.8455555562192896,1.1930861828950479,2.780557417470632,2.3292714985719156,3.2972414126429106,0.17441687713882387,0.1219486494748226,0.2267933698390239,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,12.89462177121931,0.9481860000000001,,-0.35485255247255304,0.9511258143311402,0.0,45,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
ALB,['Albanian'],2363314,83.1356,2023,,,,6.373521427687243,0.831356,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.014138376561864,2.014138376561864,2.014138376561864,2.014138376561864,90,True,Albania,Albania,25-05-2025,unknown,,2.2992799489735036,2.2061934379897403,2.388242391454374,9.981494008470833,9.08108281366358,10.89432950232085,0.0005177844572504568,0.0002022342515201417,0.0010334119535761735,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,14.675575429270774,0.831356,,0.2732451145452441,0.5386494127921968,0.0,124,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
GHA,['English'],33742380,69.9445,2023,,,,7.52817571205314,0.6994450000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.0015485820248458,2.501935727531057,2.0015485820248458,2.0015485820248458,91,True,Ghana,Ghana,25-05-2025,unknown,,4.600177744168768,4.525272822628336,4.676930531505652,99.60966139217952,92.32111262186979,107.43978694088963,1.4236441067319027e-38,2.3487491129364785e-45,7.427971486006131e-39,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,17.334265172013396,0.6994450000000001,,1.2108982742393817,0.07292849690241288,0.0,224,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
TUN,['Arabic'],11972169,72.3542,2023,2025 Q2 P,69000.0,60.0,7.078172838743614,0.723542,False,4.838855384814572,p10,0.05,4.815572229111593,4.838855384814572,0.38753137844744096,1.25,1.0,0.75,0.75,False,1.9846858913640795,1.4885144185230597,1.9846858913640795,1.9846858913640795,92,True,Tunisia,Tunisia,25-05-2025,unknown,,-12.695414863934644,-15.870512363687924,-10.389132555446453,8.132090674512088e-06,1.2909902111053122e-07,3.076606214640167e-05,8.131910598969228e-06,1.2909900444237593e-07,3.076511560715244e-05,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,16.298095264126392,0.723542,4.838855384814572,0.8454671475867496,0.15800462330730783,4.838855384814572,166,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
BTN,['Dzongkha'],784043,88.426,2023,,,,5.894339881754102,0.88426,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.9812440407389291,1.485933030554197,1.9812440407389291,1.9812440407389291,93,True,Bhutan,Bhutan,25-05-2025,observed_multi,2.0,1.3276696563106847,1.1881233896808172,1.4616309501335563,3.7849595252578676,3.2809184545372045,4.312988066309274,0.08788588698535671,0.05776587291227955,0.1233419112978622,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,13.572219144767281,0.88426,,-0.11588096128106043,0.7254306466107046,0.0,69,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
MAC,"['Portuguese', 'Chinese']",685900,89.1806,2023,,,,5.836260802858487,0.891806,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.978462848044467,1.978462848044467,1.978462848044467,1.978462848044467,94,True,Macao,Macao,25-05-2025,unknown,,1.220224641763065,1.0757919734796957,1.3604192517069422,3.4004445933167227,2.9323143478928104,3.89782714998027,0.11538801167411014,0.07907109796322494,0.15621495403309665,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,13.438487123487413,0.891806,,-0.16304488954596574,0.7520723219168147,0.0,59,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
TTO,['English'],1367764,84.6994,2023,,,,6.136011168773308,0.846994,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.9755557683548137,2.469444710443517,1.9755557683548137,1.9755557683548137,95,True,Trinidad and Tobago,Trinidad and Tobago,25-05-2025,unknown,,1.7213637665309205,1.608253529324973,1.830193966889178,5.604311569430993,4.99408159098992,6.23509594643993,0.021546393729115723,0.012217304013041063,0.03384960118825626,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,14.128687847662391,0.846994,,0.08037158716494647,0.5938604541965108,0.0,94,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
ARM,['Armenian'],3076200,79.9966,2023,,,,6.488014567824043,0.799966,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.9729049575132567,1.4796787181349425,1.9729049575132567,1.9729049575132567,96,False,Armenia,,25-05-2025,unknown,,2.3607899203840343,2.2843516953399874,2.4377240083803784,10.61040638483087,9.819318267106734,11.44695789269809,0.00028777638882048384,0.0001222754973902924,0.0005340791835834303,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,14.939205626999847,0.799966,,0.3662208702031639,0.42782484509291213,0.0,129,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
