alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_z_log_population,bayes_z_internet_rate,run_label,run_id,bayes_rank
BTN,['Dzongkha'],784043,27.5,90.5,88.426,2023,,7723.876256931685,5.894339881754102,0.88426,1.25,1.0,0.75,0.75,False,5.212128983839882,3.9090967378799117,5.212128983839882,5.212128983839882,92,True,Bhutan,Bhutan,25-05-2025,True,observed_multi,2.0,0.3325116181365546,0.18061196582768502,0.4842262292426511,1.4004866143150405,1.1979502444908092,1.6229187568086572,0.3439512783753888,0.32023745005066107,0.36155602221992905,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,13.572219144767281,0.88426,-0.1637894656339879,0.7036669090849338,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,12
MAC,"['Portuguese', 'Chinese']",685900,22.16666666,113.55,89.1806,2023,,9558.208057037542,5.836260802858487,0.891806,1.25,1.0,0.75,1.0,False,5.204812401554015,5.204812401554015,5.204812401554015,5.204812401554015,93,True,Macao,Macao,25-05-2025,False,unknown,,0.21778762868851093,0.059760852629699025,0.3757619900082074,1.2491574339758438,1.0615826431085098,1.4561005270937124,0.3566329314324429,0.33948057965855766,0.36719240474456377,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,10.357615832623573,,-1.3409540257622306,0.0,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,9
TTO,['English'],1367764,10.6918,-61.2225,84.6994,2023,87.74,7064.8125678614015,6.136011168773308,0.846994,1.25,1.0,0.75,1.25,False,5.19716464388398,6.496455804854975,5.19716464388398,5.19716464388398,94,True,Trinidad and Tobago,Trinidad and Tobago,25-05-2025,False,unknown,,0.7340983244348037,0.6078757611816693,0.8588200069199784,2.089682424456949,1.8365260336464138,2.360373829987884,0.2586892726648328,0.22278372536791102,0.2926873595725516,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.298095264126392,0.723542,0.8344067195337573,0.12099004581198543,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,21
ARM,['Armenian'],3076200,40.0,45.0,79.9966,2023,,3802.541487969024,6.488014567824043,0.799966,1.25,1.0,0.75,0.75,False,5.190191061763928,3.892643296322946,5.190191061763928,5.190191061763928,95,True,Armenia,Armenia,25-05-2025,False,unknown,,1.412702619280678,1.3198222116547578,1.5028292200920936,4.113332575713324,3.742755900729434,4.494386709840227,0.06815737929142705,0.0502091755290349,0.0886611313852134,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,14.939205626999847,0.799966,0.3367911301053517,0.39806228786808223,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,58
BWA,"['English', 'Tswana']",2359609,-22.0,24.0,81.36,2023,38.42,8810.627712211382,6.372840043982482,0.8136,1.25,1.0,0.75,1.25,False,5.184942659784147,6.481178324730184,5.184942659784147,5.184942659784147,96,False,Botswana,,25-05-2025,False,unknown,,1.1680131457041245,1.0654756927160922,1.2677122593426653,3.221714143528001,2.9022192213014026,3.552715568261208,0.1294581231613906,0.10177372553585042,0.15933545358470955,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,14.674006485309581,0.8136,0.2396771161320304,0.4474918250317067,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,38
MDA,['Romanian'],2749076,47.0,29.0,80.2126,2023,,2304.5274339634507,6.439186746363795,0.8021259999999999,1.25,1.0,0.75,1.0,False,5.165039108113805,5.165039108113805,5.165039108113805,5.165039108113805,97,False,"Moldova, Republic of",,25-05-2025,False,unknown,,1.262200567079266,1.1656831919614186,1.3560479392579083,3.5390837445434298,3.2081138948730437,3.8808256988848497,0.10370278361496922,0.08007610728616377,0.12971303387713864,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,17.272679935135585,0.20367100000000002,1.1912926006694942,-1.7637820617713027,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,42
MNE,['Montenegrin'],623327,42.5,19.3,88.8826,2024,,2016.58976643258,5.7947159391766885,0.888826,1.25,1.0,0.75,1.0,False,5.150494189354659,5.150494189354659,5.150494189354659,5.150494189354659,98,False,Montenegro,,25-05-2025,False,unknown,,0.02749376894614297,-0.13408860103967485,0.1889336201337376,1.0328991376892516,0.8745125795372994,1.207960766767266,0.36590726247747324,0.36030525922417816,0.3678697373455083,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,15.081002172436367,0.830162,0.3887160028900979,0.5075367124091413,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,2
TUN,['Arabic'],11972169,34.0,9.0,72.3542,2023,,2385.0863431052603,7.078172838743614,0.723542,1.25,1.0,0.75,0.75,False,5.121355332090232,3.841016499067674,5.121355332090232,5.121355332090232,99,False,Tunisia,,25-05-2025,False,unknown,,2.5817156606154312,2.516669714336448,2.6456576932114784,13.229749987909463,12.38727473662659,14.09271071919769,2.65417275332875e-05,1.0680904905509846e-05,5.167145906273766e-05,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,18.26595424503978,0.873079,1.5550224928425112,0.6631306280942867,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,150
IND,"['English', 'Hindi', 'Tamil']",1417492000,20.0,77.0,55.9,2022,12.18,7509.7419247366815,9.151520616513332,0.5589999999999999,1.25,1.0,0.75,1.25,False,5.115700024630953,6.394625030788691,5.115700024630953,5.115700024630953,100,False,India,,25-05-2025,False,unknown,,8.031616477923476,7.786999349704186,8.273782946859328,3110.390390539683,2409.0779275387804,3919.7491835909564,0.0,0.0,0.0,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,0.0,,-5.133838279793815,0.0,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,227
CUB,['Spanish'],9748007,21.5,-80.0,71.275,2023,,7314.624021553347,6.988915832377714,0.7127500000000001,1.25,1.0,0.75,1.0,False,4.981349759527216,4.981349759527216,4.981349759527216,4.981349759527216,101,False,Cuba,,25-05-2025,False,unknown,,2.116170793252387,2.0479723544464945,2.182584327335157,8.306024032019671,7.752166514705175,8.869197580951893,0.002139949348965637,0.0012475006258772993,0.003331961331982533,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.092573411822997,0.7127500000000001,0.7591460987443975,0.08186406920425258,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,119
BOL,"['Aymara', 'Guaraní', 'Quechua', 'Spanish']",11365333,-17.0,-65.0,70.2368,2023,,9888.684135185033,7.055582164913061,0.702368,1.25,1.0,0.75,1.0,False,4.955615134005657,4.955615134005657,4.955615134005657,4.955615134005657,102,False,"Bolivia, Plurinational State of",,25-05-2025,True,observed_multi,64.0,2.2256333100653123,2.157304762395619,2.2927655137549032,9.267052553962655,8.647798349890996,9.902284755397373,0.0009255410135954153,0.0004957101192792126,0.0015177996573800584,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.246078315323473,0.702368,0.8153584878513332,0.044224531663343565,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,129
ABW,"['Dutch', 'Papiamento']",107566,12.5,-69.96666666,97.17,2017,42.31,7452.478188094807,5.031675019046017,0.9717,1.25,1.0,0.75,1.0,False,4.889278616007015,4.889278616007015,4.889278616007015,4.889278616007015,103,False,Aruba,,25-05-2025,True,observed_multi,66.0,-1.6898699960268972,-1.933941641986633,-1.4413729551557788,0.1866468335398024,0.14457720448878092,0.23660269171601633,0.15427011888748543,0.1251153917324819,0.1867516457173791,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,11.585859891645889,0.9717,-0.8911799052643122,1.0206772310438095,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,34
MUS,"['English', 'French', 'Mauritian Creole']",1243741,-20.28333333,57.55,79.5,2023,15.97,10014.209428472996,6.094729951108975,0.795,1.25,1.0,0.75,1.25,False,4.845310311131636,6.056637888914544,4.845310311131636,4.845310311131636,104,False,Mauritius,,25-05-2025,True,observed_multi,8.0,-0.08843003913018317,-0.21249473536500882,0.0338271836607321,0.917938563046399,0.8085645741524242,1.034405830093962,0.3655531881227747,0.3602131612142233,0.367863146864579,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.847298059034998,0.17988099999999999,1.0355208240478415,-1.850031782258513,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,4
MDV,['Maldivian'],515132,3.25,73.0,84.6851,2023,,8739.314001205212,5.711918529091912,0.846851,1.25,1.0,0.75,0.75,False,4.837143918280015,3.627857938710011,4.837143918280015,4.837143918280015,105,False,Maldives,,25-05-2025,False,unknown,,-0.8172933423861685,-0.9803788031034992,-0.6540798353326188,0.44382026967052723,0.3751689578218211,0.519920255943568,0.28377185352254286,0.2578060403957308,0.3091279255277444,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,18.687464351797527,0.811832,1.7093764554408395,0.4410820097386681,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,19
GUY,['English'],772975,5.0,-59.0,81.7221,2023,90.55,7459.110659565389,5.888165447944686,0.817221,1.25,1.0,0.75,1.25,False,4.811932455534804,6.0149155694185055,4.811932455534804,4.811932455534804,106,False,Guyana,,25-05-2025,False,unknown,,-0.5561060658234651,-0.7008074757184231,-0.4129824784736679,0.5756379819476135,0.4961844874266305,0.6616738777371272,0.3226928540742138,0.3021015800346168,0.3414150608532951,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,15.834073539338027,0.959778,0.6644853088617257,0.9774544833494624,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,16
BMU,['English'],64055,32.33333333,-64.75,98.37,2017,96.92,5414.352157107651,4.80655303552734,0.9837,1.25,1.0,0.75,1.25,False,4.728206221048245,5.910257776310306,4.728206221048245,4.728206221048245,107,False,Bermuda,,25-05-2025,False,unknown,,-2.3573932762491063,-2.625658287531162,-2.086066069260977,0.09596034110181823,0.07239208754199311,0.12417467179484551,0.08696142861409355,0.06733666702466606,0.10967424313838875,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,11.067497368290534,0.9837,-1.0810005246506753,1.0641827647069673,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,47
FJI,"['English', 'Fijian', 'Fiji Hindi']",900869,-17.7134,178.065,79.3485,2023,20.62,15980.19709210053,5.954661642573458,0.793485,1.25,1.0,0.75,1.25,False,4.7249346934574,5.90616836682175,4.7249346934574,4.7249346934574,108,False,Fiji,,25-05-2025,True,observed_one,1.0,-0.6197816932107837,-0.7560617988482484,-0.48459022343141817,0.5398918557181271,0.46951182391717833,0.6159495481311204,0.3138137869459637,0.2935892431753522,0.3326914584065062,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,13.711115132013083,0.793485,-0.11292675634972886,0.37456567422883863,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,17
AND,['Catalan'],88406,42.5,1.5,95.4456,2023,22.0,1304.319552592493,4.946481741013802,0.954456,1.25,1.0,0.75,1.0,False,4.721199176601069,4.721199176601069,4.721199176601069,4.721199176601069,109,False,Andorra,,25-05-2025,False,unknown,,-2.223918402274191,-2.4739300215716997,-1.9713045533171278,0.10946740747440101,0.08425309230423382,0.13927504760645604,0.09787526350693984,0.07744532315143089,0.12116771846413772,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,11.389695119625614,0.954456,-0.9630140307054114,0.9581597791698517,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,44
FRO,"['Danish', 'Faroese']",54885,62.0,-7.0,97.582,2017,,936.4039195783959,4.739453668542288,0.9758199999999999,1.25,1.0,0.75,1.0,False,4.624853678836935,4.624853678836935,4.624853678836935,4.624853678836935,110,False,Faroe Islands,,25-05-2025,True,observed_one,1.0,-2.70435954984255,-2.978116770615486,-2.4274554621422184,0.06786143320750002,0.05088857955422407,0.08826113195983828,0.06329056937989,0.04836372013058977,0.08080498805200567,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,10.912995366121416,0.9758199999999999,-1.137578044102385,1.0356141309348266,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,60
GAB,['French'],2469296,-1.0,11.75,71.9256,2023,,6245.791024548744,6.392573152897294,0.719256,1.25,1.0,0.75,1.0,False,4.597896595660297,4.597896595660297,4.597896595660297,4.597896595660297,111,False,Gabon,,25-05-2025,True,observed_one,1.0,0.02131064694672671,-0.07566073253592957,0.11587270159454958,1.0232756686909417,0.927130699505343,1.1228529267945397,0.3671586961687644,0.365111437567669,0.3678770435427035,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,14.719443647735256,0.719256,0.25631587747413387,0.1054513193719609,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,1
VEN,['Spanish'],28517000,8.0,-66.0,61.6,2017,,7608.2726260239315,7.455103835626699,0.616,1.25,1.0,0.75,1.0,False,4.592343962746046,4.592343962746046,4.592343962746046,4.592343962746046,112,False,"Venezuela, Bolivarian Republic of",,25-05-2025,False,unknown,,2.5696370828101505,2.472261351431362,2.6675863871766072,13.083995820823956,11.84921188438439,14.405158726272111,3.4658855380508286e-05,7.987982541805754e-06,8.465301766101378e-05,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,10.583321504033949,0.777043,-1.2583022359129061,0.3149558421880355,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,148
SLV,['Spanish'],6029976,13.83333333,-88.91666666,67.6558,2023,,8567.353463964862,6.78031558360146,0.676558,1.25,1.0,0.75,1.0,False,4.587276750610237,4.587276750610237,4.587276750610237,4.587276750610237,113,False,El Salvador,,25-05-2025,False,unknown,,0.8864357892029077,0.8070274439964192,0.962875634179446,2.429140421400522,2.241235876904075,2.6192175701927907,0.21428169847118167,0.19083579508894236,0.23830392303983455,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,10.437990639656476,0.870278,-1.311521350816349,0.6529757114450777,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,32
MCO,['French'],38423,43.73333333,7.4,99.1497,2023,,1330.0941134706977,4.584591270795872,0.991497,1.25,1.0,0.75,1.0,False,4.545608491220294,4.545608491220294,4.545608491220294,4.545608491220294,114,False,Monaco,,25-05-2025,False,unknown,,-3.0676671409847924,-3.358546490566311,-2.773127890131931,0.04727593105999149,0.03478578469279794,0.06246631222507473,0.04502568235751901,0.03359653822935944,0.05868364656278691,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,14.826775413182107,0.8021259999999999,0.29561999626936203,0.4058932839274504,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,69
