alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,bayes_z_english_speakers_rate,bayes_rank,model_variant,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli,run_label,run_id
THA,['Thai'],65859640,15.0,100.0,90.8672,2024,27.16,9424.76758538657,7.818619352454832,0.9086719999999999,1.25,1.0,0.75,0.75,False,7.104560484233837,5.328420363175378,7.104560484233837,7.104560484233837,11,False,Thailand,,25-05-2025,False,unknown,,10.296535552188754,10.163862652949055,10.425425791560633,29722.89647037677,25948.40037040089,33705.819726232876,0.0,0.0,0.0,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,16.166790572497078,0.5679099999999999,8.623641346481184,,0.7991592775823746,-0.39146492496204777,-0.12597195398935646,0.0,226,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
ARE,['Arabic'],11294243,24.0,54.0,100.0,2024,,5670.8964449129635,7.052857127514885,1.0,1.25,1.0,0.75,0.75,False,7.052857127514885,5.289642845636164,7.052857127514885,7.052857127514885,12,False,United Arab Emirates,,25-05-2025,False,unknown,,4.979277114117071,4.8568617737933275,5.118725315527772,145.81302077952122,128.6200683635192,167.12220586515255,5.68981938189921e-51,4.393323914805223e-71,1.82069016252972e-54,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,16.23980368483258,1.0,8.643278810801462,,0.8249091702380947,1.1340587277038934,-0.10101596665360477,0.0,215,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
NLD,['Dutch'],18100436,52.5,5.75,97.0068,2023,90.0,541.5892661634281,7.257689036201425,0.9700679999999999,1.25,1.0,0.75,1.0,False,7.0404518879698434,7.0404518879698434,7.0404518879698434,7.0404518879698434,13,False,Netherlands,,25-05-2025,False,unknown,,-7.254140063791441,-7.708049132542322,-6.816141282722583,0.000734099519468704,0.0004492002134126493,0.0010959427575831463,0.0007335206825995091,0.0004489984758767408,0.0010947423248581826,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,15.539516387540328,0.99,7.03321059700139,,0.5779354122837752,1.098753035541012,-2.147147855066516,0.0,121,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
JPN,['Japanese'],123210000,36.0,138.0,86.9815,2023,,9297.2835255448,8.090645957573315,0.869815,1.25,1.0,0.75,0.75,False,7.037365213586633,5.278023910189975,7.037365213586633,7.037365213586633,14,False,Japan,,25-05-2025,False,unknown,,10.748124579150266,10.582681881399186,10.897423109249683,46742.943807343014,39445.77788847687,54036.93843196449,0.0,0.0,0.0,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,16.83234696442963,0.933917,8.44990145028702,0.154,1.0338843166937168,0.9007481221839244,-0.34676678668367505,-0.6321764188654608,226,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
BRA,['Portuguese'],213421037,-10.0,-55.0,84.4635,2024,5.0,8673.413338358518,8.329237225785352,0.8446349999999999,1.25,1.0,0.75,1.0,False,7.03516528420121,7.03516528420121,7.03516528420121,7.03516528420121,15,False,Brazil,,25-05-2025,False,unknown,,13.731092151256178,13.511624256370611,13.925865247177526,926623.5249370505,737944.8101486848,1116674.0765327532,0.0,0.0,0.0,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,19.178777472104436,0.8446349999999999,9.068132975826083,0.05,1.8614114794736836,0.5855318414152867,0.4389038004289248,-0.9968997146353369,226,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
FRA,['French'],66351959,46.0,2.0,88.6538,2024,39.0,933.9888303008761,7.821853749662105,0.886538,1.25,1.0,0.75,1.0,False,6.934370579517943,6.934370579517943,6.934370579517943,6.934370579517943,16,False,France,,25-05-2025,False,unknown,,0.8352752403620408,0.47437416333052307,1.1393392847311477,2.3512593027041513,1.6070118172172076,3.124703222559841,0.22691949705642994,0.13733064066541048,0.32218259463529225,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,18.010483843551544,0.886538,6.840534583015059,0.39,1.4493836318267779,0.733473283285409,-2.392007379011306,0.1954649061507963,31,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
ITA,"['Italian', 'Catalan']",58927633,42.83333333,12.83333333,89.2207,2024,34.0,1648.6771163328056,7.7703189967427955,0.892207,1.25,1.0,0.75,1.0,False,6.932733001126899,6.932733001126899,6.932733001126899,6.932733001126899,17,False,Italy,,25-05-2025,False,unknown,,3.076021538118386,2.808739770427346,3.3124721271752082,21.921252802690677,16.589006228200034,27.452910400673847,2.2728363469861844e-07,3.280643845651243e-11,1.0359826737537209e-06,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,14.854211470395835,0.89473,8.913887272593218,0.9764,0.3362455638655847,0.7623957063052413,0.24288288073723888,2.2519431815301743,173,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
TUR,['Turkish'],85664944,39.0,35.0,87.3079,2024,17.0,3233.5273059631077,7.932803135318054,0.873079,1.25,1.0,0.75,0.75,False,6.925963828580352,5.194472871435265,6.925963828580352,6.925963828580352,18,False,Türkiye,,25-05-2025,False,unknown,,7.497626750550409,7.277317394744087,7.694535326243112,1816.715701715283,1447.1009068510134,2196.313005490159,0.0,0.0,0.0,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,9.272657678041044,0.743146,9.609191668327256,,-1.6322284048215199,0.22721790222342028,1.1265004095295592,0.0,226,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
CHL,['Spanish'],20206953,-30.0,-71.0,94.4574,2023,9.53,11434.350148808817,7.3055008313257455,0.944574,1.25,1.0,0.75,1.0,False,6.9005861422486845,6.9005861422486845,6.9005861422486845,6.9005861422486845,19,False,Chile,,25-05-2025,False,unknown,,10.16960652043422,10.037565805814632,10.281587319618394,26171.038793294803,22869.661156867438,29190.19415936373,0.0,0.0,0.0,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,16.82153731106627,0.944574,9.344464726784647,0.0953,1.0300720231912424,0.9383733983219071,0.7900760070292977,-0.8380346636894197,226,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
MAR,"['Arabic', 'Berber']",36828330,32.0,-5.0,91.0,2023,14.0,2457.8805046131624,7.566182025989628,0.91,1.25,1.0,0.75,0.75,False,6.8852256436505614,5.163919232737921,6.8852256436505614,6.8852256436505614,20,False,Morocco,,25-05-2025,False,unknown,,5.257423667021822,4.983541063003522,5.488887152563401,193.8876707496482,145.99043395274234,241.98786964773998,1.6646324055284825e-56,1.9870185574338842e-103,5.77867123996328e-62,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,10.556411517605202,0.991497,7.193756524738858,,-1.1794806379101774,1.1040382976577952,-1.9431203862407394,0.0,216,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
ARG,"['Guaraní', 'Spanish']",46735004,-34.0,-64.0,89.6672,2024,6.52,11444.407762190232,7.6696422841965495,0.8966719999999999,1.25,1.0,0.75,1.0,False,6.877153486255088,6.877153486255088,6.877153486255088,6.877153486255088,21,False,Argentina,,25-05-2025,False,unknown,,11.792144476804369,11.63796913210537,11.921653269915659,132774.4312609067,113319.8360963421,150490.48284391317,0.0,0.0,0.0,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,17.660003992187775,0.8966719999999999,9.345343859728436,0.0652,1.3257781825871962,0.7692520717232725,0.7911932404079971,-0.9435940021766627,226,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
KAZ,"['Kazakh', 'Russian']",20426568,48.0196,66.9237,93.3917,2024,15.4,4673.612031137062,7.310195404132739,0.933917,1.25,1.0,0.75,0.75,False,6.827115761241435,5.120336820931076,6.827115761241435,6.827115761241435,22,False,Kazakhstan,,25-05-2025,False,unknown,,6.401896457016744,6.246098439789368,6.539999707760148,605.2036418682295,515.9957549851767,692.2863970226139,1.3219474830265966e-202,1.5460366014808295e-298,4.30840617019515e-222,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,17.7920279210548,0.34976199999999996,8.843932121504661,0.1883,1.372339709518014,-1.161651538356872,0.15398138937544895,-0.5118878703567421,224,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
BEL,"['German', 'French', 'Dutch']",11825551,50.83333333,4.0,95.7758,2024,60.0,537.7889575770149,7.072821385408543,0.957758,1.25,1.0,0.75,1.0,False,6.774051264446115,6.774051264446115,6.774051264446115,6.774051264446115,23,False,Belgium,,25-05-2025,False,unknown,,-5.91723722262205,-6.379072729257563,-5.5628552663181665,0.0027824411151030465,0.0016967166329020986,0.0038378331683923284,0.0027742146099714094,0.0016938401593238096,0.0038231322058709,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,16.285773087451204,0.957758,6.289323949851463,0.6,0.8411214250648429,0.9849204228694499,-3.092505434982713,0.9319254072245843,104,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
CHE,"['French', 'Swiss German', 'Italian', 'Romansh']",9082848,47.0,8.0,97.3444,2023,61.28,1049.7516159080428,6.958222046400911,0.973444,1.25,1.0,0.75,1.0,False,6.773439501736688,6.773439501736688,6.773439501736688,6.773439501736688,24,False,Switzerland,,25-05-2025,False,unknown,,-4.040702979487623,-4.396516414642103,-3.7408536380755293,0.017962077854718986,0.012320195648945976,0.02373383622699253,0.01762918616220451,0.012169339358976867,0.02317717321015459,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,16.02189835778526,0.973444,6.9572610117456115,0.6128,0.7480594291286514,1.0403009315961456,-2.2436672863375695,0.9768144282424153,80,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
DNK,['Danish'],6011488,56.0,10.0,99.7692,2024,86.0,795.8333269965693,6.778981984515728,0.997692,1.25,1.0,0.75,1.0,False,6.763336094095466,6.763336094095466,6.763336094095466,6.763336094095466,25,False,Denmark,,25-05-2025,False,unknown,,-7.686617111145844,-8.089731199710348,-7.282508302440734,0.00047450965142754783,0.0003066758455712797,0.0006874601570075274,0.0004742694392951415,0.0003065818083012704,0.0006869877177948286,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,15.60918286322111,0.997692,6.680645531445615,0.86,0.6025050301660989,1.1259101739527004,-2.5952000662653383,1.8437336466492746,123,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
PHL,"['English', 'Filipino']",114123600,13.0,122.0,83.7661,2023,63.73,10891.305409879478,8.057375462910338,0.837661,1.25,1.0,0.75,1.25,False,6.749349187636937,8.43668648454617,6.749349187636937,6.749349187636937,26,False,Philippines,,25-05-2025,False,unknown,,8.433741976220645,8.20649876748714,8.677381699431967,4649.573110795508,3664.6956613323478,5868.660574030343,0.0,0.0,0.0,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,9.725138096494574,0.269703,9.398014350709142,0.925,-1.472649914995545,-1.4443053792436835,0.8581287716173407,2.071685706505447,226,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
UZB,"['Russian', 'Uzbek']",37859698,41.0,64.0,89.0136,2023,,4966.837052232738,7.578177145352642,0.8901359999999999,1.25,1.0,0.75,0.75,False,6.745608291455619,5.059206218591714,6.745608291455619,6.745608291455619,27,False,Uzbekistan,,25-05-2025,False,unknown,,6.116070555813942,6.007776180559254,6.219095367906419,454.08682808003914,406.57819641945025,502.2487119272481,5.10258919819272e-158,3.829482724658954e-216,1.1045735893193987e-174,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,6.782192056006791,,7.448359868641594,,-2.5105531382675257,0.0,-1.6195614112912247,0.0,223,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
VNM,['Vietnamese'],101343800,16.16666666,107.83333333,84.15,2024,,9792.699096220487,8.005797184621029,0.8415,1.25,1.0,0.75,0.75,False,6.736878330858596,5.052658748143948,6.736878330858596,6.736878330858596,28,False,Viet Nam,,25-05-2025,False,unknown,,10.251234505428794,10.097714138288211,10.387892462505159,28428.045651624358,24287.4357970611,32464.180115089184,0.0,0.0,0.0,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,12.680469734382598,0.45731299999999997,9.660420940385752,0.8355,-0.43037860230330116,-0.7819352885758666,1.1916043885291006,1.7578132548573326,226,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
SWE,['Swedish'],10605098,62.0,15.0,95.5293,2024,86.0,1332.4123791807742,7.025514686116378,0.9552930000000001,1.25,1.0,0.75,1.0,False,6.711425001044174,6.711425001044174,6.711425001044174,6.711425001044174,29,False,Sweden,,25-05-2025,False,unknown,,-4.989335160638491,-5.288761012655747,-4.616880158555555,0.006973289301515476,0.005048015726313665,0.009883585384955183,0.006922535255097725,0.005022597434262763,0.009786381256062565,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,14.02702596368102,0.5761999999999999,9.160438747625,0.0438,0.04451799161255263,-0.36219650615901905,0.5562092546596856,-1.0186428341908487,93,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
POL,['Polish'],37392000,52.0,20.0,88.585,2024,37.0,1482.7236811335022,7.572778695048152,0.8858499999999999,1.25,1.0,0.75,1.0,False,6.708346007008405,6.708346007008405,6.708346007008405,6.708346007008405,30,False,Poland,,25-05-2025,False,unknown,,1.4089616132318017,1.1122695039980253,1.6509895510861101,4.142591087822051,3.04125271426192,5.212137266616655,0.07280504711583223,0.02840642724045143,0.14529586076661274,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,14.979690525505411,0.872918,8.812714461979377,0.4861,0.38049887804791516,0.6853869305595643,0.11430887855335013,0.5324832592612297,55,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
NOR,"['Norwegian Nynorsk', 'Norwegian Bokmål', 'Sami']",5606944,62.0,10.0,99.0,2023,,1132.6645134528776,6.7487262185539185,0.99,1.25,1.0,0.75,0.75,False,6.68123895636838,5.010929217276285,6.68123895636838,6.68123895636838,31,False,Norway,,25-05-2025,False,unknown,,-2.4341657343454446,-2.7960900010733973,-2.1054893352742616,0.08950035053922,0.06104962933878692,0.12178607456467669,0.08155594146199364,0.05743391369419627,0.10782180692645615,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,17.21376494660098,0.557716,8.892202519501664,0.358,1.1684008683610805,-0.4274555475528887,0.2153251260951124,0.08324235360621898,51,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
