alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
BIH,"['Bosnian', 'Croatian', 'Serbian']",3422000,44.0,18.0,86.1009,2024,,1823.7147251303682,6.534280005205082,0.8610089999999999,1.25,1.0,0.75,1.0,False,5.626073893001622,5.626073893001622,5.626073893001622,5.626073893001622,77,False,Bosnia and Herzegovina,,25-05-2025,False,unknown,,1.3912822386704233,1.2802984564578714,1.4987983584698503,4.028883744525619,3.597713327484233,4.476306922528908,0.0729758527332501,0.050919538816460226,0.09852796425053983,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,15.045735733434276,0.8610089999999999,,0.37580168714906725,0.6193713121514267,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,59
CYP,"['Greek', 'Turkish']",1442614,35.0,33.0,91.2211,2023,73.0,3431.2308335249613,6.159150142531189,0.9122110000000001,1.25,1.0,0.75,0.75,False,5.618444510668519,4.21383338300139,5.618444510668519,5.618444510668519,78,False,Cyprus,,25-05-2025,False,unknown,,-6.042526610089078,-6.334841658078048,-5.764958891269077,0.00241156222297778,0.001773427624501541,0.0031355252590561447,0.002405579067841943,0.0017702853660684446,0.003125709137793194,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,14.181967303704466,0.9122110000000001,0.73,0.059495914740251274,0.8050021733698441,1.4792196318596584,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,102
BGR,['Bulgarian'],6437360,43.0,25.0,82.439,2024,25.0,2313.7960291005047,6.808707797095676,0.82439,1.25,1.0,0.75,0.75,False,5.613030620847704,4.2097729656357785,5.613030620847704,5.613030620847704,79,False,Bulgaria,,25-05-2025,False,unknown,,3.3764708648517505,3.307655572415299,3.443226643682177,29.292486033596454,27.32099822970052,31.287749892894897,1.0877201910833833e-11,8.077504370940715e-13,3.725098779862042e-11,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,15.67762907614483,0.82439,0.25,0.6071964741854162,0.4866105507171625,-0.25582935901977494,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,200
BRN,['Malay'],455500,4.5,114.66666666,99.0336,2023,39.07,11287.206094750567,5.658488381309017,0.9903360000000001,1.25,1.0,0.75,0.75,False,5.603804749592047,4.2028535621940355,5.603804749592047,5.603804749592047,80,False,Brunei Darussalam,,25-05-2025,True,observed_multi,23.0,-2.4739628587507747,-2.7156115372905565,-2.2447270250937152,0.08511599516324417,0.06616447963754883,0.10595646093551797,0.07804081202496396,0.0619284246998106,0.09530400193519863,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,13.02915099568215,0.9903360000000001,0.3907,-0.3626571070697033,1.0882413248226936,0.252756876431759,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,57
ECU,['Spanish'],18103660,-2.0,-77.5,77.1727,2024,,9248.583379847747,7.257766384654669,0.771727,1.25,1.0,0.75,1.0,False,5.6010142787303945,5.6010142787303945,5.6010142787303945,5.6010142787303945,81,False,Ecuador,,25-05-2025,True,observed_multi,294.0,3.8642195438212616,3.8023287701060227,3.9265119908034936,47.69995261403558,44.8054045838534,50.729722981260714,4.0327991409698127e-19,4.716543338304637e-21,1.558082586356756e-18,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,16.71162468573913,0.771727,,0.9858382127615244,0.2956828907752567,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,205
ISL,['Icelandic'],391810,65.0,-18.0,99.8301,2023,,1511.0787855277567,5.593075516113534,0.998301,1.25,1.0,0.75,1.0,False,5.583572880811657,5.583572880811657,5.583572880811657,5.583572880811657,82,False,Iceland,,25-05-2025,False,unknown,,-1.6399873516037033,-1.870942031451375,-1.4177608717559802,0.19583528930972743,0.15397854184354973,0.24225585301695654,0.16046582092808623,0.1320043282976925,0.19013580090197071,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,16.131485604077078,0.881824,0.8497,0.7733954630455419,0.6948352857513128,1.9118974739602173,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,42
PRY,"['Guaraní', 'Spanish']",6109644,-23.0,-58.0,81.5781,2024,,10093.883735201438,6.786015905276943,0.8157810000000001,1.25,1.0,0.75,1.0,False,5.535902841222731,5.535902841222731,5.535902841222731,5.535902841222731,83,False,Paraguay,,25-05-2025,False,unknown,,2.127245614108438,2.0441625757083766,2.20865176176943,8.402315069535522,7.722688663199297,9.103434518008932,0.002015595184565381,0.001013057031066535,0.0034185934401732795,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,15.517245022876946,0.866377,,0.5484649900226717,0.6388327875434128,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,103
HRV,['Croatian'],3866233,45.16666666,15.5,83.6324,2024,49.0,1591.556116495056,6.587288023403108,0.8363240000000001,1.25,1.0,0.75,1.0,False,5.509107068884581,5.509107068884581,5.509107068884581,5.509107068884581,84,False,Croatia,,25-05-2025,False,unknown,,-1.1486985150531788,-1.3064461331254147,-0.9997377793780555,0.3184483559074612,0.27078066792739836,0.367975920604,0.23105641069638921,0.20654710168644824,0.25468858968488634,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,16.289274693197108,0.39262,,0.8311766900433918,-1.0787548050946374,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,30
MKD,['Macedonian'],1822612,41.83333333,22.0,87.1819,2023,,2224.212765066631,6.260694225323314,0.871819,1.25,1.0,0.75,0.75,False,5.458192178827146,4.0936441341203595,5.458192178827146,5.458192178827146,85,False,North Macedonia,,25-05-2025,False,unknown,,0.2543909042197555,0.11262623706853221,0.3906805023370832,1.2942973607296853,1.1192135353092338,1.477986226152189,0.353600254830276,0.3371235754591828,0.36546407400978964,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,16.92437011261623,0.35092100000000004,,1.0637440544879389,-1.2299329091129716,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,6
MNG,['Mongolian'],3544835,46.0,105.0,83.0162,2023,,6943.711069167842,6.549596025060067,0.830162,1.25,1.0,0.75,0.75,False,5.4372257353559155,4.077919301516936,5.4372257353559155,5.4372257353559155,86,False,Mongolia,,25-05-2025,False,unknown,,1.1890962826373532,1.0818890587859231,1.2931244299282632,3.290863996543361,2.9502474826158878,3.6441546950631296,0.12355020651696369,0.09527095750743528,0.15437687544630146,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,10.76487849442862,0.0,0.8332999999999999,-1.1918173748014966,-2.5021833573303853,1.852616633438503,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,47
GEO,['Georgian'],4000921,42.0,43.5,81.8843,2023,,3564.798871650325,6.602159976122113,0.818843,1.25,1.0,0.75,0.75,False,5.406132481327759,4.0545993609958195,5.406132481327759,5.406132481327759,87,False,Georgia,,25-05-2025,True,unknown,,1.3262870664275124,1.2254873186967006,1.4246710869077988,3.7739309329141926,3.405825401846582,4.1564904949095,0.08771050338100432,0.06510073709046334,0.11300331969676465,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,11.078767629469402,,,-1.076873436249741,0.0,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,54
BHS,['English'],398165,25.0343,-77.3963,94.8186,2023,87.13,6842.386057328471,5.600063081470082,0.9481860000000001,1.25,1.0,0.75,1.25,False,5.309901412966791,6.637376766208489,5.309901412966791,5.309901412966791,88,False,Bahamas,,25-05-2025,False,unknown,,-10.382739705932817,-10.78288170313132,-10.002477801821284,3.185970957344574e-05,2.0752714459011613e-05,4.5288577172365766e-05,3.1858636116222806e-05,2.0752283788311844e-05,4.5286526163570504e-05,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,12.89462177121931,0.9481860000000001,0.8713,-0.41192073930107365,0.9354281378308522,1.9899746785497916,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,139
MLT,"['English', 'Maltese']",574250,35.9375,14.3754,92.0727,2023,89.0,2373.312282265431,5.759101003867063,0.920727,1.25,1.0,0.75,1.25,False,5.30255978998751,6.628199737484387,5.30255978998751,5.30255978998751,89,False,Malta,,25-05-2025,False,unknown,,-10.19106286072832,-10.582748323239818,-9.819283192655066,3.853410872709682e-05,2.535058185109027e-05,5.439355999833829e-05,3.85325428898333e-05,2.534993920723562e-05,5.439060141934792e-05,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,17.7535278844901,0.585357,0.044500000000000005,1.3673756534841834,-0.3799943016249685,-0.9986472082400324,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,137
ALB,['Albanian'],2363314,41.0,20.0,83.1356,2023,,2179.21451583373,6.373521427687243,0.831356,1.25,1.0,0.75,1.0,False,5.298665280036356,5.298665280036356,5.298665280036356,5.298665280036356,90,True,Albania,Albania,25-05-2025,False,unknown,,0.4067557311011422,0.28007762522558316,0.5287055620737301,1.5062173293137509,1.3232325265620797,1.6967345701178136,0.3332931376990767,0.3109792754645739,0.3523413247939624,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,14.675575429270774,0.831356,,0.24025165210073487,0.5118655130086257,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,13
GHA,['English'],33742380,8.0,-2.0,69.9445,2023,66.67,5114.966625649703,7.52817571205314,0.6994450000000001,1.25,1.0,0.75,1.25,False,5.265544860917009,6.581931076146262,5.265544860917009,5.265544860917009,91,True,Ghana,Ghana,25-05-2025,False,unknown,,-0.7900607208719221,-0.9576589704707875,-0.6263607398754272,0.45612818028785673,0.3837903005698728,0.5345335742810745,0.28803267905419366,0.2614664587769526,0.3132059517924353,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,10.545341438708522,0.9444450000000001,1.0,-1.272210262052104,0.9218652877113629,2.45518468922934,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,21
BTN,['Dzongkha'],784043,27.5,90.5,88.426,2023,,7723.876256931685,5.894339881754102,0.88426,1.25,1.0,0.75,0.75,False,5.212128983839882,3.9090967378799117,5.212128983839882,5.212128983839882,92,True,Bhutan,Bhutan,25-05-2025,True,observed_multi,2.0,-1.2858857680197746,-1.4708869377641147,-1.1092238740725582,0.2781038558272385,0.22972164700535128,0.32981484064646643,0.2099698538167247,0.18257238026320402,0.2371556240827859,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,13.572219144767281,0.88426,,-0.1637894656339879,0.7036669090849338,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,35
MAC,"['Portuguese', 'Chinese']",685900,22.16666666,113.55,89.1806,2023,,9558.208057037542,5.836260802858487,0.891806,1.25,1.0,0.75,1.0,False,5.204812401554015,5.204812401554015,5.204812401554015,5.204812401554015,93,True,Macao,Macao,25-05-2025,False,unknown,,-1.4810757578662734,-1.673865160522679,-1.2972948614827948,0.22890535770319662,0.1875208659138443,0.27327002834872377,0.18158434973742887,0.1554570143065987,0.20792769369785813,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,10.357615832623573,,,-1.3409540257622306,0.0,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,38
TTO,['English'],1367764,10.6918,-61.2225,84.6994,2023,87.74,7064.8125678614015,6.136011168773308,0.846994,1.25,1.0,0.75,1.25,False,5.19716464388398,6.496455804854975,5.19716464388398,5.19716464388398,94,True,Trinidad and Tobago,Trinidad and Tobago,25-05-2025,False,unknown,,-8.951289162824192,-9.296937895519186,-8.621891673386266,0.00013236093089347918,9.170561108447139e-05,0.0001801202059410442,0.00013234266315477274,9.169720155097349e-05,0.00018008776557397422,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,16.298095264126392,0.723542,,0.8344067195337573,0.12099004581198543,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,130
ARM,['Armenian'],3076200,40.0,45.0,79.9966,2023,,3802.541487969024,6.488014567824043,0.799966,1.25,1.0,0.75,0.75,False,5.190191061763928,3.892643296322946,5.190191061763928,5.190191061763928,95,True,Armenia,Armenia,25-05-2025,False,unknown,,0.6463755766805486,0.5345005666721357,0.7546513543012398,1.9129160827797824,1.7065957014831092,2.1268698735391744,0.2823307915602941,0.25354384374474015,0.30971736175025577,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,14.939205626999847,0.799966,,0.3367911301053517,0.39806228786808223,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,22
BWA,"['English', 'Tswana']",2359609,-22.0,24.0,81.36,2023,38.42,8810.627712211382,6.372840043982482,0.8136,1.25,1.0,0.75,1.25,False,5.184942659784147,6.481178324730184,5.184942659784147,5.184942659784147,96,False,Botswana,,25-05-2025,False,unknown,,-0.7125014591743305,-0.8558009588001613,-0.5761523617741283,0.4922067938970111,0.4249426949290284,0.5620568037417863,0.300063918254774,0.2778306146616358,0.3203922784739022,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,14.674006485309581,0.8136,0.38420000000000004,0.2396771161320304,0.4474918250317067,0.2292614213469335,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,18
MDA,['Romanian'],2749076,47.0,29.0,80.2126,2023,,2304.5274339634507,6.439186746363795,0.8021259999999999,1.25,1.0,0.75,1.0,False,5.165039108113805,5.165039108113805,5.165039108113805,5.165039108113805,97,False,"Moldova, Republic of",,25-05-2025,False,unknown,,0.4454984711356393,0.327723195012766,0.5590911772413119,1.565136778666751,1.387804769748291,1.7490821731618036,0.32665521745679116,0.3042240034955969,0.34642754972551826,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,17.272679935135585,0.20367100000000002,0.18,1.1912926006694942,-1.7637820617713027,-0.508857336856359,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,15
